num_correlativo,corre_base,día_ocu,día_sem_ocu,hora_ocu,g_hora,mes_ocu,depto_ocu,mupio_ocu,zona_ocu,área_geo_ocu,sexo_con,edad_con,g_edad,mayor_menor,estado_con,tipo_veh,modelo_veh,color_veh,marca_veh,tipo_eve
6765,1137,15,2,8,2,7,19,1901,99,2,9,999,12,9,9,4,9,99,99,5
6766,1138,15,2,21,4,7,12,1202,99,2,9,999,12,9,9,99,9,99,99,5
6767,1139,15,2,23,4,7,16,1617,99,2,1,43,7,1,9,4,9,99,20,5
6768,1140,15,2,11,2,7,17,1703,99,2,9,999,12,9,9,99,9,99,99,5
6769,1141,15,2,21,4,7,4,401,99,2,9,999,12,9,9,99,9,99,99,5
6770,1142,16,3,8,2,7,1,114,99,2,9,999,12,9,9,4,9,99,99,5
6771,1143,16,3,5,1,7,5,502,99,2,9,999,12,9,9,4,9,99,99,5
6772,1144,16,3,19,4,7,9,920,99,2,1,35,6,1,2,4,9,99,99,5
6773,1145,16,3,11,2,7,8,803,99,2,9,999,12,9,9,7,9,99,22,5
6774,1146,16,3,8,2,7,18,1804,99,2,1,28,4,1,9,4,9,99,21,5
6775,1147,17,4,19,4,7,1,101,1,1,1,24,3,1,1,3,9,99,23,5
6776,1148,17,4,19,4,7,1,115,4,1,1,35,6,1,9,3,9,99,37,5
6777,1149,17,4,11,2,7,1,115,99,2,9,999,12,9,9,4,9,99,99,5
6778,1150,17,4,2,1,7,19,1904,99,2,9,999,12,9,9,99,9,99,99,5
6779,1151,17,4,16,3,7,16,1617,99,2,1,31,5,1,9,5,9,99,15,5
6780,1152,17,4,5,1,7,18,1801,99,2,9,999,12,9,9,99,9,99,99,5
6781,1153,17,4,9,2,7,14,1409,99,2,9,999,12,9,9,9,9,99,44,5
6782,1154,18,5,12,3,7,1,101,11,1,9,999,12,9,9,99,9,99,99,5
6783,1155,18,5,18,4,7,1,115,99,2,1,27,4,1,2,1,9,99,44,5
6784,1156,18,5,12,3,7,5,502,99,1,1,19,2,1,9,4,9,99,42,5
6785,1157,18,5,11,2,7,10,1001,99,1,1,27,4,1,9,9,9,99,44,5
6786,1158,18,5,19,4,7,16,1601,99,2,9,999,12,9,9,99,9,99,99,5
6787,1159,19,6,10,2,7,21,2101,99,2,9,999,12,9,9,7,9,99,99,5
6788,1160,19,6,13,3,7,19,1906,99,2,1,24,3,1,9,4,9,99,42,5
6789,1161,19,6,20,4,7,5,501,99,2,2,27,4,1,9,4,9,99,2,5
6790,1162,19,6,1,1,7,5,501,99,2,9,999,12,9,9,99,9,99,99,5
6791,1163,19,6,20,4,7,6,602,99,2,1,28,4,1,9,4,9,99,2,5
6792,1164,20,7,19,4,7,1,107,99,2,9,999,12,9,9,99,9,99,99,5
6793,1165,20,7,2,1,7,19,1901,99,2,9,999,12,9,9,4,9,99,99,5
6794,1166,20,7,18,4,7,5,501,99,2,9,999,12,9,9,9,9,99,44,5
6795,1167,20,7,11,2,7,10,1010,99,2,1,52,9,1,9,6,9,99,15,5
6796,1168,20,7,11,2,7,10,1001,99,2,1,34,5,1,9,5,9,99,30,5
6797,1169,20,7,18,4,7,15,1501,99,2,9,999,12,9,9,99,9,99,99,5
6798,1170,20,7,19,4,7,18,1801,99,2,9,999,12,9,9,99,9,99,99,5
6799,1171,20,7,21,4,7,7,701,99,2,9,999,12,9,9,99,9,99,99,5
6800,1172,20,7,23,4,7,4,401,4,1,1,19,2,1,2,4,9,99,14,5
6801,1173,21,1,17,3,7,1,105,99,2,1,23,3,1,1,4,9,99,61,5
6802,1174,21,1,20,4,7,1,108,4,1,9,999,12,9,9,99,9,99,99,5
6803,1175,21,1,22,4,7,22,2201,99,2,1,50,9,1,1,4,9,99,24,5
6804,1176,21,1,9,2,7,5,501,99,2,1,62,11,1,1,2,9,99,47,5
6805,1177,22,2,7,2,7,1,113,99,2,1,46,8,1,1,1,9,99,32,5
6806,1178,22,2,18,4,7,1,110,99,2,9,999,12,9,9,99,9,99,99,5
6807,1179,22,2,6,2,7,20,2001,99,2,9,999,12,9,9,99,9,99,99,5
6808,1180,22,2,15,3,7,16,1601,99,2,1,40,7,1,1,5,9,99,19,5
6809,1181,22,2,14,3,7,17,1701,99,2,9,999,12,9,9,99,9,99,99,5
6810,1182,22,2,10,2,7,7,701,99,2,9,999,12,9,9,99,9,99,99,5
6811,1183,23,3,6,2,7,1,115,99,2,9,999,12,9,9,1,9,99,99,5
6812,1184,23,3,20,4,7,22,2201,99,2,9,999,12,9,9,99,9,99,99,5
6813,1185,23,3,15,3,7,6,603,99,2,9,999,12,9,9,3,9,99,99,5
6814,1186,23,3,12,3,7,10,1001,99,2,2,26,4,2,1,7,9,99,22,5
6815,1187,23,3,6,2,7,9,917,99,2,9,999,12,9,9,5,9,99,99,5
6816,1188,23,3,20,4,7,7,701,99,2,1,25,4,1,2,4,9,99,99,5
6817,1189,23,3,18,4,7,3,304,99,2,9,999,12,9,9,99,9,99,99,5
6818,1190,24,4,13,3,7,1,101,1,1,2,27,4,1,9,2,9,99,5,5
6819,1191,24,4,15,3,7,1,101,18,1,9,999,12,9,9,1,9,99,32,5
6820,1192,24,4,19,4,7,10,1001,1,1,1,25,4,1,9,4,9,99,14,5
6821,1193,24,4,5,1,7,9,901,99,2,9,999,12,9,9,99,9,99,99,5
6822,1194,24,4,20,4,7,3,301,99,2,9,999,12,9,9,99,9,99,99,5
6823,1195,25,5,23,4,7,1,101,9,1,1,23,3,1,1,2,9,99,44,5
6824,1196,25,5,22,4,7,1,101,12,1,2,35,6,1,9,1,9,99,32,5
6825,1197,25,5,18,4,7,1,101,12,1,9,999,12,9,9,1,9,99,46,5
6826,1198,25,5,20,4,7,1,117,7,1,9,999,12,9,9,99,9,99,99,5
6827,1199,25,5,15,3,7,6,611,99,2,1,29,4,1,2,4,9,99,2,5
6828,1200,25,5,12,3,7,10,1001,99,1,1,23,3,1,1,1,9,99,32,5
6829,1201,25,5,13,3,7,15,1504,99,2,1,17,2,2,1,4,9,99,42,5
6830,1202,25,5,20,4,7,7,701,99,2,9,999,12,9,9,99,9,99,99,5
6831,1203,25,5,23,4,7,4,415,99,2,1,41,7,1,1,3,9,99,44,5
6832,1204,26,6,20,4,7,1,101,3,1,9,999,12,9,9,99,9,99,99,5
6833,1205,26,6,17,3,7,1,101,5,1,1,21,3,1,9,4,9,99,14,5
6834,1206,26,6,0,1,7,1,101,7,1,1,19,2,1,9,4,9,99,42,5
6835,1207,26,6,2,1,7,1,115,2,1,1,999,12,1,1,6,9,99,15,5
6836,1208,26,6,13,3,7,1,108,1,1,1,48,8,1,9,1,9,99,5,5
6837,1209,26,6,16,3,7,1,101,19,1,1,28,4,1,9,4,9,99,24,5
6838,1210,26,6,0,1,7,22,2201,99,2,9,999,12,9,9,99,9,99,99,5
6839,1211,26,6,19,4,7,10,1020,2,1,1,18,2,1,9,4,9,99,42,5
6840,1212,26,6,5,1,7,10,1002,99,2,9,999,12,9,9,99,9,99,99,5
6841,1213,26,6,19,4,7,18,1801,99,2,9,999,12,9,9,4,9,99,99,5
6842,1214,26,6,21,4,7,14,1416,99,2,9,999,12,9,9,5,9,99,99,5
6843,1215,26,6,19,4,7,4,401,99,2,9,999,12,9,9,5,9,99,99,5
6844,1216,26,6,20,4,7,4,410,99,2,9,999,12,9,9,5,9,99,99,5
6845,1217,26,6,21,4,7,13,1301,99,2,9,999,12,9,9,99,9,99,99,5
6846,1218,27,7,15,3,7,1,107,99,2,1,24,3,1,2,4,9,99,24,5
6847,1219,27,7,13,3,7,1,101,21,1,1,62,11,1,9,1,9,99,37,5
6848,1220,27,7,23,4,7,1,101,12,1,1,19,2,1,9,3,9,99,44,5
6849,1221,27,7,16,3,7,1,115,5,1,1,28,4,1,9,1,9,99,37,5
6850,1222,27,7,18,4,7,1,116,99,2,1,43,7,1,9,5,9,99,33,5
6851,1223,27,7,5,1,7,1,114,99,2,9,999,12,9,9,99,9,99,99,5
6852,1224,27,7,18,4,7,22,2205,99,2,9,999,12,9,9,99,9,99,99,5
6853,1225,27,7,18,4,7,6,602,99,2,1,41,7,1,9,2,9,99,21,5
6854,1226,27,7,20,4,7,6,601,99,2,9,999,12,9,9,1,9,99,99,5
6855,1227,27,7,13,3,7,9,920,99,2,9,999,12,9,9,99,9,99,99,5
6856,1228,27,7,13,3,7,9,909,2,1,1,61,11,1,9,1,9,99,13,5
6857,1229,27,7,14,3,7,14,1420,99,2,1,24,3,1,9,4,9,99,2,5
6858,1230,27,7,23,4,7,4,401,99,2,9,999,12,9,9,4,9,99,99,5
6859,1231,27,7,21,4,7,3,302,99,2,2,27,4,1,9,1,9,99,37,5
6860,1232,28,1,20,4,7,1,101,21,1,1,29,4,1,1,3,9,99,44,5
6861,1233,28,1,21,4,7,16,1601,4,1,1,42,7,1,9,8,9,99,42,5
6862,1234,28,1,11,2,7,17,1710,99,2,9,999,12,9,9,1,9,99,99,5
6863,1235,28,1,21,4,7,7,701,99,2,1,23,3,1,9,4,9,99,99,5
6864,1236,28,1,10,2,7,4,401,99,2,9,999,12,9,9,4,9,99,99,5
6865,1237,28,1,16,3,7,3,301,99,2,2,50,9,1,9,1,9,99,99,5
6866,1238,29,2,19,4,7,8,801,99,2,9,999,12,9,9,1,9,99,99,5
6867,1239,29,2,18,4,7,3,301,99,2,9,999,12,9,9,1,9,99,99,5
6868,1240,29,2,23,4,7,3,301,99,2,9,999,12,9,9,3,9,99,99,5
6869,1241,30,3,11,2,7,1,101,18,1,1,26,4,1,9,1,9,99,37,5
6870,1242,30,3,18,4,7,1,101,6,1,1,29,4,1,9,4,9,99,2,5
6871,1243,30,3,18,4,7,1,101,7,1,1,28,4,1,9,4,9,99,42,5
6872,1244,30,3,15,3,7,22,2207,99,2,1,70,11,1,9,2,9,99,34,5
6873,1245,30,3,12,3,7,5,501,1,1,1,37,6,1,9,9,9,99,99,5
6874,1246,30,3,19,4,7,5,501,99,2,1,34,5,1,9,1,9,99,44,5
6875,1247,30,3,0,1,7,10,1001,99,2,9,999,12,1,9,99,9,99,99,5
6876,1248,30,3,19,4,7,10,1010,99,2,9,999,12,1,9,99,9,99,99,5
6877,1249,31,4,18,4,7,1,101,12,1,1,41,7,1,9,3,9,99,23,5
6878,1250,31,4,4,1,7,22,2201,99,2,9,999,12,9,9,1,9,99,99,5
6879,1251,31,4,13,3,7,6,602,99,2,1,30,5,1,9,5,9,99,99,5
6880,1252,31,4,15,3,7,14,1401,12,1,9,999,12,9,9,9,9,99,99,5
6881,1253,1,5,19,4,8,1,101,17,1,9,999,12,9,9,1,9,99,30,5
6882,1254,1,5,23,4,8,1,110,4,1,1,39,6,1,2,14,9,99,2,5
6883,1255,1,5,17,3,8,15,1505,99,2,1,33,5,1,2,2,9,99,37,5
6884,1256,1,5,16,3,8,2,201,4,1,1,19,2,1,2,14,9,99,2,5
6885,1257,1,5,10,2,8,18,1803,99,2,1,26,4,1,9,9,9,99,44,5
6886,1258,2,6,20,4,8,1,101,25,1,1,18,2,1,1,1,9,99,44,5
6887,1259,2,6,12,3,8,1,101,21,1,1,20,3,1,1,4,9,99,42,5
6888,1260,2,6,0,1,8,1,108,8,1,1,27,4,1,9,2,9,99,34,5
6889,1261,2,6,23,4,8,4,401,99,2,1,43,7,1,2,3,9,99,99,5
6890,1262,2,6,12,3,8,4,401,99,2,9,999,12,9,9,99,9,99,99,5
6891,1263,3,7,15,3,8,1,101,6,1,1,23,3,1,1,4,9,99,40,5
6892,1264,3,7,16,3,8,1,101,13,1,9,999,12,9,9,99,9,99,99,5
6893,1265,3,7,15,3,8,5,511,99,2,1,26,4,1,9,1,9,99,44,5
6894,1266,3,7,13,3,8,5,504,99,2,1,24,3,1,9,1,9,99,44,5
6895,1267,3,7,17,3,8,9,901,2,1,1,18,2,1,9,1,9,99,13,5
6896,1268,3,7,6,2,8,12,1201,99,2,1,35,6,1,9,1,9,99,17,5
6897,1269,3,7,16,3,8,13,1301,11,1,9,999,12,9,9,99,9,99,99,5
6898,1270,3,7,8,2,8,4,403,99,2,1,31,5,1,9,12,9,99,13,5
6899,1271,4,1,22,4,8,1,110,99,2,9,999,12,9,9,99,9,99,99,5
6900,1272,4,1,19,4,8,6,601,99,2,1,32,5,1,1,4,9,99,21,5
6901,1273,4,1,4,1,8,6,602,99,2,9,999,12,9,9,99,9,99,99,5
6902,1274,4,1,0,1,8,11,1102,99,2,9,999,12,9,9,1,9,99,44,5
6903,1275,4,1,11,2,8,16,1601,99,2,1,51,9,1,9,1,9,99,54,5
6904,1276,4,1,15,3,8,18,1803,99,2,1,21,3,1,9,4,9,99,2,5
6905,1277,4,1,10,2,8,4,406,99,2,9,999,12,9,9,9,9,99,99,5
6906,1278,5,2,19,4,8,1,101,1,1,1,40,7,1,1,1,9,99,46,5
6907,1279,5,2,18,4,8,1,105,99,2,9,999,12,9,9,1,9,99,99,5
6908,1280,5,2,10,2,8,1,108,3,1,2,41,7,1,9,1,9,99,41,5
6909,1281,5,2,13,3,8,6,601,99,1,1,27,4,1,9,1,9,99,99,5
6910,1282,5,2,11,2,8,6,602,99,1,1,37,6,1,9,2,9,99,44,5
6911,1283,5,2,11,2,8,16,1601,99,2,9,999,12,9,9,99,9,99,99,5
6912,1284,6,3,23,4,8,1,101,11,1,1,52,9,1,9,2,9,99,5,5
6913,1285,6,3,11,2,8,13,1301,4,1,9,999,12,9,9,5,9,99,99,5
6914,1286,7,4,18,4,8,1,101,10,1,9,999,12,9,9,1,9,99,34,5
6915,1287,7,4,9,2,8,20,2001,99,2,9,999,12,9,9,1,9,99,99,5
6916,1288,7,4,11,2,8,16,1601,99,2,1,40,7,1,9,3,9,99,44,5
6917,1289,7,4,11,2,8,17,1701,99,2,9,999,12,9,9,1,9,99,99,5
6918,1290,8,5,8,2,8,1,101,21,1,1,28,4,1,9,4,9,99,24,5
6919,1291,8,5,9,2,8,1,110,99,2,1,39,6,1,9,3,9,99,44,5
6920,1292,8,5,14,3,8,6,601,99,2,1,34,5,1,9,4,9,99,21,5
6921,1293,8,5,19,4,8,12,1201,99,2,1,49,8,1,9,3,9,99,44,5
6922,1294,8,5,13,3,8,17,1701,99,2,1,33,5,1,9,9,9,99,44,5
6923,1295,8,5,19,4,8,3,301,99,2,9,999,12,9,9,9,9,99,99,5
6924,1296,9,6,3,1,8,1,101,13,1,9,999,12,9,9,1,9,99,99,5
6925,1297,9,6,21,4,8,1,101,5,1,9,999,12,9,9,99,9,99,99,5
6926,1298,9,6,8,2,8,1,114,99,2,1,25,4,1,9,4,9,99,42,5
6927,1299,9,6,15,3,8,1,110,99,2,1,26,4,1,9,7,9,99,22,5
6928,1300,9,6,4,1,8,18,1801,99,2,9,999,12,9,9,99,9,99,99,5
6929,1301,9,6,19,4,8,16,1601,99,2,9,999,12,9,9,99,9,99,99,5
6930,1302,9,6,19,4,8,15,1501,99,2,9,999,12,9,9,99,9,99,99,5
6931,1303,9,6,18,4,8,17,1701,99,2,9,999,12,9,9,99,9,99,99,5
6932,1304,9,6,21,4,8,2,201,99,2,1,54,9,1,9,4,9,99,99,5
6933,1305,9,6,19,4,8,14,1401,99,2,9,999,12,9,9,99,9,99,99,5
6934,1306,10,7,18,4,8,1,101,18,1,9,999,12,9,9,1,9,99,99,5
6935,1307,10,7,6,2,8,1,110,99,2,9,999,12,9,9,1,9,99,99,5
6936,1308,10,7,9,2,8,1,108,5,1,1,44,7,1,9,12,9,99,33,5
6937,1309,10,7,18,4,8,22,2201,99,2,9,999,12,9,9,1,9,99,99,5
6938,1310,10,7,12,3,8,19,1901,99,2,1,36,6,1,9,4,9,99,40,5
6939,1311,10,7,12,3,8,5,511,99,2,9,999,12,9,9,99,9,99,99,5
6940,1312,10,7,12,3,8,6,602,99,2,1,53,9,1,9,1,9,99,21,5
6941,1313,10,7,19,4,8,16,1601,99,2,9,999,12,9,9,1,9,99,99,5
6942,1314,10,7,20,4,8,15,1501,99,2,1,36,6,1,9,4,9,99,40,5
6943,1315,10,7,0,1,8,4,401,99,2,1,60,11,1,9,5,9,99,19,5
6944,1316,11,1,7,2,8,1,102,99,1,9,999,12,9,9,99,9,99,99,5
6945,1317,11,1,22,4,8,1,101,5,1,9,999,12,9,9,99,9,99,99,5
6946,1318,11,1,19,4,8,1,101,11,1,9,999,12,9,9,99,9,99,99,5
6947,1319,11,1,18,4,8,21,2101,99,1,1,32,5,1,9,2,9,99,37,5
6948,1320,11,1,14,3,8,5,502,99,2,1,27,4,1,9,4,9,99,99,5
6949,1321,11,1,18,4,8,5,502,99,1,1,61,11,1,9,3,9,99,44,5
6950,1322,11,1,19,4,8,10,1001,99,2,1,18,2,1,9,14,9,99,2,5
6951,1323,11,1,19,4,8,16,1601,5,1,9,999,12,9,9,99,9,99,99,5
6952,1324,11,1,1,1,8,16,1602,99,2,9,999,12,9,9,99,9,99,99,5
6953,1325,11,1,19,4,8,4,403,99,1,1,26,4,1,9,4,9,99,21,5
6954,1326,11,1,6,2,8,3,304,99,2,1,47,8,1,9,2,9,99,20,5
6955,1327,12,2,15,3,8,1,101,1,1,1,38,6,1,1,4,9,99,20,5
6956,1328,12,2,18,4,8,1,102,99,2,1,28,4,1,9,11,9,99,5,5
6957,1329,12,2,19,4,8,1,115,12,1,9,999,12,9,9,99,9,99,99,5
6958,1330,12,2,17,3,8,1,114,99,2,1,24,3,1,1,4,9,99,61,5
6959,1331,12,2,0,1,8,5,501,99,2,1,36,6,1,9,12,9,99,34,5
6960,1332,12,2,21,4,8,5,511,99,2,9,999,12,9,9,99,9,99,99,5
6961,1333,12,2,17,3,8,6,601,99,2,9,999,12,9,9,3,9,99,99,5
6962,1334,12,2,21,4,8,15,1508,99,2,9,999,12,9,9,99,9,99,99,5
6963,1335,12,2,19,4,8,4,416,99,2,9,999,12,9,9,1,9,99,99,5
6964,1336,13,3,17,3,8,11,1104,99,2,1,28,4,1,9,4,9,99,2,5
6965,1337,14,4,22,4,8,1,101,6,1,1,24,3,1,2,1,9,99,99,5
6966,1338,15,5,7,2,8,1,115,99,2,9,999,12,9,9,99,9,99,99,5
6967,1339,15,5,9,2,8,1,108,3,1,9,999,12,9,9,99,9,99,99,5
6968,1340,15,5,7,2,8,20,2001,99,2,9,999,12,9,9,99,9,99,99,5
6969,1341,15,5,15,3,8,5,501,99,2,9,999,12,9,9,99,9,99,99,5
6970,1342,15,5,21,4,8,11,1101,99,2,9,999,12,9,9,99,9,99,99,5
6971,1343,15,5,4,1,8,13,1326,99,2,9,999,12,9,9,99,9,99,99,5
6972,1344,15,5,0,1,8,17,1701,99,2,9,999,12,9,9,99,9,99,99,5
6973,1345,16,6,19,4,8,1,101,13,1,1,32,5,1,1,1,9,99,44,5
6974,1346,16,6,21,4,8,1,115,1,1,9,999,12,9,9,4,9,99,99,5
6975,1347,16,6,19,4,8,22,2201,99,2,9,999,12,9,9,3,9,99,99,5
6976,1348,16,6,19,4,8,5,501,99,2,9,999,12,9,9,3,9,99,99,5
6977,1349,16,6,20,4,8,18,1801,99,2,1,52,9,1,1,4,9,99,42,5
6978,1350,16,6,23,4,8,18,1801,99,2,9,999,12,9,9,99,9,99,99,5
6979,1351,17,7,21,4,8,19,1901,99,2,9,999,12,9,9,1,9,99,99,5
6980,1352,17,7,13,3,8,6,602,99,2,1,38,6,1,9,7,9,99,99,5
6981,1353,17,7,19,4,8,11,1101,99,2,1,24,3,1,9,1,9,99,44,5
6982,1354,17,7,22,4,8,12,1201,99,2,9,999,12,9,9,3,9,99,99,5
6983,1355,17,7,18,4,8,16,1601,99,2,9,999,12,9,9,1,9,99,99,5
6984,1356,17,7,16,3,8,18,1801,99,2,1,24,3,1,9,4,9,99,24,5
6985,1357,17,7,1,1,8,18,1801,99,2,9,999,12,9,9,3,9,99,99,5
6986,1358,17,7,19,4,8,3,301,99,2,9,999,12,9,9,1,9,99,99,5
6987,1359,18,1,13,3,8,1,101,12,1,9,999,12,9,9,3,9,99,99,5
6988,1360,18,1,16,3,8,6,602,99,2,1,23,3,1,9,4,9,99,2,5
6989,1361,18,1,23,4,8,9,901,99,2,9,999,12,9,9,3,9,99,99,5
6990,1362,18,1,1,1,8,12,1201,99,2,9,999,12,9,9,1,9,99,99,5
6991,1363,18,1,17,3,8,16,1601,99,2,9,999,12,9,9,1,9,99,99,5
6992,1364,18,1,20,4,8,16,1601,99,2,9,999,12,9,9,3,9,99,99,5
6993,1365,18,1,6,2,8,2,201,99,2,1,35,6,1,1,1,9,99,44,5
6994,1366,18,1,18,4,8,14,1401,99,2,9,999,12,9,9,99,9,99,99,5
6995,1367,18,1,16,3,8,4,401,99,2,1,53,9,1,1,7,9,99,22,5
6996,1368,19,2,15,3,8,1,115,3,1,9,999,12,1,9,3,9,99,34,5
6997,1369,19,2,21,4,8,5,501,99,2,1,47,8,1,1,3,9,99,44,5
6998,1370,19,2,19,4,8,5,501,99,2,1,53,9,1,1,5,9,99,19,5
6999,1371,19,2,16,3,8,10,1001,99,2,9,999,12,1,9,14,9,99,99,5
7000,1372,19,2,12,3,8,16,1601,99,2,1,41,7,1,1,1,9,99,44,5
7001,1373,19,2,20,4,8,15,1501,99,2,1,31,5,1,1,5,9,99,44,5
7002,1374,20,3,14,3,8,5,513,99,2,9,999,12,9,9,3,9,99,99,5
7003,1375,20,3,18,4,8,10,1014,99,2,9,999,12,9,9,99,9,99,99,5
7004,1376,20,3,15,3,8,16,1601,99,2,9,999,12,9,9,99,9,99,99,5
7005,1377,20,3,19,4,8,18,1801,99,2,9,999,12,9,9,99,9,99,99,5
7006,1378,20,3,19,4,8,14,1420,99,2,1,16,2,2,9,4,9,99,2,5
7007,1379,20,3,20,4,8,14,1416,99,2,9,999,12,9,9,99,9,99,99,5
7008,1380,20,3,1,1,8,4,416,99,2,9,999,12,9,9,99,9,99,99,5
7009,1381,21,4,9,2,8,1,101,18,1,1,48,8,1,9,4,9,99,20,5
7010,1382,21,4,6,2,8,1,101,18,1,9,999,12,9,9,99,9,99,99,5
7011,1383,21,4,21,4,8,1,103,99,2,9,999,12,9,9,99,9,99,99,5
7012,1384,21,4,18,4,8,1,115,12,1,1,55,10,1,9,1,9,99,32,5
7013,1385,21,4,18,4,8,1,101,7,1,1,25,4,1,9,4,9,99,2,5
7014,1386,21,4,20,4,8,1,101,11,1,1,50,9,1,9,2,9,99,37,5
7015,1387,21,4,9,2,8,1,108,6,1,1,35,6,1,1,7,9,99,3,5
7016,1388,21,4,22,4,8,22,2212,99,2,9,999,12,9,9,4,9,99,99,5
7017,1389,21,4,7,2,8,4,416,99,2,9,999,12,9,9,3,9,99,34,5
7018,1390,22,5,16,3,8,1,115,99,2,1,32,5,1,2,1,9,99,13,5
7019,1391,22,5,12,3,8,6,611,99,2,1,27,4,1,9,4,9,99,42,5
7020,1392,22,5,15,3,8,10,1014,99,2,1,18,2,1,9,4,9,99,21,5
7021,1393,23,6,9,2,8,1,106,99,2,1,23,3,1,9,3,9,99,30,5
7022,1394,23,6,19,4,8,1,101,12,1,9,999,12,9,9,99,9,99,99,5
7023,1395,23,6,11,2,8,5,505,99,2,9,999,12,9,9,2,9,99,99,5
7024,1396,23,6,18,4,8,6,602,99,2,9,999,12,9,9,99,9,99,99,5
7025,1397,23,6,20,4,8,19,1909,99,2,9,999,12,9,9,14,9,99,99,5
7026,1398,23,6,5,1,8,10,1001,2,1,1,53,9,1,2,12,9,99,33,5
7027,1399,23,6,11,2,8,12,1212,99,2,1,20,3,1,9,4,9,99,21,5
7028,1400,23,6,23,4,8,16,1616,99,2,1,20,3,1,2,4,9,99,5,5
7029,1401,23,6,0,1,8,18,1801,99,2,9,999,12,9,9,99,9,99,99,5
7030,1402,23,6,7,2,8,14,1409,99,2,9,999,12,9,9,99,9,99,99,5
7031,1403,23,6,17,3,8,7,710,99,1,1,33,5,1,9,12,9,99,22,5
7032,1404,23,6,22,4,8,3,313,99,2,9,999,12,9,9,99,9,99,99,5
7033,1405,24,7,6,2,8,1,115,99,2,1,33,5,1,9,9,9,99,99,5
7034,1406,24,7,22,4,8,13,1312,99,2,9,999,12,9,9,3,9,99,99,5
7035,1407,25,1,18,4,8,1,101,1,1,9,999,12,9,9,7,9,99,99,5
7036,1408,25,1,11,2,8,1,101,10,1,1,23,3,1,9,4,9,99,2,5
7037,1409,25,1,16,3,8,1,101,12,1,1,32,5,1,9,12,9,99,99,5
7038,1410,25,1,14,3,8,16,1601,4,1,9,999,12,9,9,4,9,99,99,5
7039,1411,25,1,12,3,8,17,1701,99,2,9,999,12,9,9,3,9,99,99,5
7040,1412,26,2,21,4,8,1,101,1,1,1,42,7,1,1,12,9,99,47,5
7041,1413,26,2,23,4,8,10,1001,99,2,9,999,12,9,9,99,9,99,99,5
7042,1414,26,2,20,4,8,8,801,99,2,1,27,4,1,1,3,9,99,44,5
7043,1415,26,2,21,4,8,8,801,99,2,9,999,12,9,9,99,9,99,99,5
7044,1416,26,2,7,2,8,18,1801,99,2,9,999,12,9,9,5,9,99,99,5
7045,1417,27,3,9,2,8,1,101,6,1,1,27,4,1,2,5,9,99,32,5
7046,1418,27,3,21,4,8,22,2203,99,2,9,999,12,9,9,99,9,99,99,5
7047,1419,27,3,8,2,8,5,501,99,2,1,31,5,1,2,4,9,99,99,5
7048,1420,27,3,19,4,8,6,602,99,2,1,27,4,1,9,4,9,99,21,5
7049,1421,27,3,20,4,8,8,801,99,2,9,999,12,9,9,99,9,99,99,5
7050,1422,28,4,20,4,8,1,107,99,2,1,23,3,1,9,7,9,99,99,5
7051,1423,28,4,9,2,8,10,1001,99,2,1,42,7,1,9,1,9,99,5,5
7052,1424,28,4,7,2,8,8,801,99,2,9,999,12,9,9,99,9,99,99,5
7053,1425,28,4,6,2,8,3,301,99,2,9,999,12,9,9,99,9,99,99,5
7054,1426,29,5,20,4,8,1,114,99,2,1,999,12,9,9,5,9,99,22,5
7055,1427,29,5,22,4,8,1,115,99,1,1,24,3,1,9,1,9,99,5,5
7056,1428,29,5,16,3,8,6,601,99,2,2,15,2,2,9,4,9,99,99,5
7057,1429,29,5,10,2,8,5,501,1,1,1,25,4,1,9,12,9,99,99,5
7058,1430,29,5,12,3,8,1,108,3,1,1,62,11,1,9,12,9,99,33,5
7059,1431,30,6,3,1,8,1,101,1,1,1,23,3,1,9,4,9,99,20,5
7060,1432,30,6,3,1,8,1,101,1,1,9,999,12,9,9,5,9,99,99,5
7061,1433,30,6,18,4,8,1,101,1,1,1,24,3,1,1,4,9,99,99,5
7062,1434,30,6,17,3,8,1,101,99,1,1,22,3,1,9,1,9,99,44,5
7063,1435,30,6,1,1,8,1,101,17,1,1,39,6,1,9,1,9,99,34,5
7064,1436,30,6,2,1,8,1,108,19,1,1,23,3,1,9,1,9,99,21,5
7065,1437,30,6,2,1,8,1,108,19,1,2,42,7,1,9,1,9,99,44,5
7066,1438,30,6,10,2,8,22,2211,99,2,9,999,12,9,9,14,9,99,2,5
7067,1439,30,6,10,2,8,6,602,99,2,9,999,12,9,9,4,9,99,99,5
7068,1440,30,6,9,2,8,15,1501,4,1,1,46,8,1,9,1,9,99,99,5
7069,1441,30,6,21,4,8,17,1701,99,2,1,999,12,1,9,3,9,99,99,5
7070,1442,30,6,7,2,8,7,701,99,1,9,999,12,9,9,99,9,99,99,5
7071,1443,30,6,21,4,8,3,301,99,2,1,999,12,1,9,14,9,99,2,5
7072,1444,31,7,17,3,8,21,2102,99,1,9,999,12,9,9,4,9,99,24,5
7073,1445,31,7,19,4,8,10,1010,99,2,9,999,12,9,9,5,9,99,19,5
7074,1446,31,7,20,4,8,9,920,99,1,9,999,12,9,9,1,9,99,99,5
7075,1447,31,7,19,4,8,18,1801,99,1,9,999,12,9,9,99,9,99,99,5
7076,1448,31,7,21,4,8,17,1707,99,1,9,999,12,9,9,4,9,99,99,5
