num_correlativo,num_corre,corre_base,día_ocu,día_sem_ocu,hora_ocu,g_hora,mes_ocu,depto_ocu,mupio_ocu,zona_ocu,área_geo_ocu,sexo_víc,edad_víc,g_edad,mayor_menor,fall_les,tipo_veh,modelo_veh,color_veh,marca_veh,tipo_eve,edad_quinquenales
6464,614,614,11,2,18,4,2,6,602,99,2,1,36,6,1,2,4,9999,99,21,1,8
6465,631,631,13,4,19,4,2,1,101,6,1,2,37,6,1,2,1,9999,2,34,1,8
6466,659,659,14,5,16,3,2,3,301,9,1,1,39,6,1,2,9,9999,4,20,1,8
6467,708,708,15,6,16,3,2,14,1419,99,2,1,38,6,1,2,3,1986,2,44,3,8
6468,720,720,15,6,19,4,2,5,505,99,2,1,36,6,1,1,4,9999,99,99,1,8
6469,824,824,23,7,19,4,2,5,501,99,2,2,37,6,1,1,3,9999,2,44,3,8
6470,825,825,23,7,19,4,2,5,501,99,2,2,37,6,1,2,3,9999,2,44,3,8
6471,826,826,23,7,19,4,2,5,501,99,2,2,35,6,1,2,3,9999,2,44,3,8
6472,830,830,23,7,19,4,2,5,501,99,2,1,35,6,1,2,3,9999,2,44,3,8
6473,894,894,27,4,19,4,2,5,502,99,2,1,35,6,1,1,4,9999,99,99,3,8
6474,953,953,4,2,17,3,3,20,2004,99,2,2,35,6,1,1,3,9999,99,99,3,8
6475,963,963,4,2,15,3,3,17,1705,99,2,1,35,6,1,2,3,9999,1,99,3,8
6476,1026,1026,7,5,17,3,3,4,402,99,2,2,37,6,1,2,3,9999,1,44,3,8
6477,1095,1095,10,1,18,4,3,3,301,99,2,1,38,6,1,2,12,9999,3,99,3,8
6478,1096,1096,10,1,18,4,3,3,301,99,2,2,37,6,1,2,12,9999,3,99,3,8
6479,1097,1097,10,1,18,4,3,3,301,99,2,1,35,6,1,2,12,9999,3,99,3,8
6480,1098,1098,10,1,18,4,3,3,301,99,2,1,36,6,1,2,12,9999,3,99,3,8
6481,1099,1099,10,1,18,4,3,3,301,99,2,2,39,6,1,2,12,9999,3,99,3,8
6482,1132,1132,11,2,18,4,3,14,1415,99,2,1,39,6,1,1,3,9999,99,44,4,8
6483,1139,1139,11,2,18,4,3,14,1415,99,2,2,36,6,1,2,3,9999,99,44,4,8
6484,1155,1155,13,4,18,4,3,14,1406,99,2,1,39,6,1,2,5,9999,2,23,3,8
6485,1198,1198,16,7,18,4,3,17,1712,99,2,1,38,6,1,2,4,9999,5,42,3,8
6486,1201,1201,16,7,18,4,3,4,401,1,1,2,36,6,1,2,4,2012,1,2,1,8
6487,1271,1271,24,1,18,4,3,1,101,6,1,1,38,6,1,2,4,9999,1,99,1,8
6488,1334,1334,28,5,17,3,3,16,1611,99,1,2,38,6,1,1,5,1995,2,33,1,8
6489,1409,1409,2,3,15,3,4,4,401,99,2,1,36,6,1,2,4,9999,1,40,1,8
6490,1595,1595,14,1,16,3,4,1,101,10,1,1,37,6,1,2,3,2009,7,23,1,8
6491,1621,1621,15,2,18,4,4,22,2201,99,2,1,36,6,1,2,3,1991,1,44,3,8
6492,1634,1634,15,2,16,3,4,16,1601,99,2,1,38,6,1,2,3,9999,5,44,2,8
6493,1636,1636,15,2,16,3,4,16,1601,99,2,1,38,6,1,2,3,9999,5,44,2,8
6494,1652,1652,16,3,15,3,4,5,501,99,2,1,36,6,1,2,3,9999,5,44,3,8
6495,1658,1658,16,3,15,3,4,5,501,99,2,1,36,6,1,2,3,9999,5,44,3,8
6496,1663,1663,16,3,15,3,4,2,201,99,2,1,38,6,1,2,3,9999,6,44,1,8
6497,1681,1681,16,3,18,4,4,6,605,99,2,2,35,6,1,2,3,1995,3,99,3,8
6498,1687,1687,16,3,18,4,4,6,605,99,2,2,39,6,1,2,3,1995,3,99,3,8
6499,1689,1689,16,3,18,4,4,6,605,99,2,1,39,6,1,2,3,1995,3,99,3,8
6500,1698,1698,17,4,19,4,4,1,101,16,1,1,38,6,1,2,4,9999,1,99,1,8
6501,1710,1710,17,4,17,3,4,19,1901,99,2,1,37,6,1,2,4,2011,1,21,3,8
6502,1711,1711,17,4,17,3,4,19,1901,99,2,1,39,6,1,2,4,2011,1,21,3,8
6503,1751,1751,19,6,18,4,4,10,1001,99,1,1,39,6,1,2,4,2004,4,21,1,8
6504,1842,1842,20,7,15,3,4,13,1301,99,2,1,37,6,1,2,3,9999,99,99,4,8
6505,1877,1877,21,1,16,3,4,1,101,1,1,1,36,6,1,2,1,2006,2,44,1,8
6506,1947,1947,23,3,19,4,4,22,2212,99,2,1,39,6,1,2,99,9999,6,13,1,8
6507,2017,2017,27,7,17,3,4,21,2101,99,2,2,36,6,1,2,14,9999,1,99,4,8
6508,2032,2032,27,7,17,3,4,17,1701,99,2,2,36,6,1,2,14,2006,1,2,1,8
6509,2051,2051,29,2,19,4,4,1,101,12,1,2,37,6,1,2,1,2000,2,44,1,8
6510,2142,2142,1,4,15,3,5,18,1804,99,2,2,39,6,1,2,9,2010,2,44,1,8
6511,2174,2174,2,5,17,3,5,14,1406,99,2,2,36,6,1,2,12,9999,99,99,3,8
6512,2244,2244,6,2,16,3,5,5,501,99,2,1,36,6,1,2,3,1992,2,44,1,8
6513,2300,2300,9,5,16,3,5,13,1328,99,2,1,35,6,1,2,3,9999,5,99,1,8
6514,2324,2324,10,6,16,3,5,1,101,9,1,1,38,6,1,2,4,9999,99,99,1,8
6515,2336,2336,10,6,15,3,5,10,1020,99,2,1,35,6,1,2,4,9999,1,2,2,8
6516,2347,2347,11,7,15,3,5,1,114,99,2,1,35,6,1,1,4,9999,2,99,3,8
6517,2349,2349,11,7,17,3,5,1,110,99,2,2,36,6,1,2,99,9999,99,99,2,8
6518,2503,2503,19,1,18,4,5,18,1801,99,2,1,39,6,1,2,4,2007,1,21,1,8
6519,2519,2519,20,2,16,3,5,6,601,99,2,1,38,6,1,2,3,1982,1,44,1,8
6520,2520,2520,20,2,16,3,5,6,601,99,2,2,36,6,1,2,3,1982,1,44,1,8
6521,2555,2555,22,4,18,4,5,2,206,99,2,1,37,6,1,1,5,1972,1,13,3,8
6522,2612,2612,27,2,16,3,5,18,1801,99,2,1,39,6,1,2,4,9999,1,42,1,8
6523,2624,2624,29,4,18,4,5,1,101,10,1,2,37,6,1,2,1,9999,3,30,1,8
6524,2725,2725,3,2,16,3,6,9,901,99,2,1,38,6,1,2,1,9999,6,44,1,8
6525,2727,2727,3,2,16,3,6,14,1401,99,2,1,35,6,1,2,3,9999,11,44,2,8
6526,2729,2729,3,2,16,3,6,14,1401,99,2,1,38,6,1,2,3,9999,11,44,2,8
6527,2773,2773,7,6,15,3,6,16,1616,99,2,1,38,6,1,2,9,9999,6,44,1,8
6528,2793,2793,9,1,18,4,6,6,604,99,2,1,38,6,1,2,3,1992,8,44,1,8
6529,2794,2794,9,1,18,4,6,6,604,99,2,1,35,6,1,2,3,1992,8,44,1,8
6530,2827,2827,12,4,18,4,6,10,1001,99,2,2,38,6,1,2,14,9999,1,2,1,8
6531,2963,2963,19,4,18,4,6,11,1109,99,2,1,36,6,1,2,2,9999,99,99,1,8
6532,2964,2964,19,4,18,4,6,11,1109,99,2,2,35,6,1,2,2,9999,99,99,1,8
6533,2968,2968,19,4,18,4,6,11,1109,99,2,1,35,6,1,2,2,9999,99,99,1,8
6534,2970,2970,19,4,18,4,6,11,1109,99,2,2,35,6,1,2,2,9999,99,99,1,8
6535,2971,2971,19,4,18,4,6,11,1109,99,2,1,39,6,1,2,2,9999,99,99,1,8
6536,2972,2972,19,4,18,4,6,11,1109,99,2,1,39,6,1,2,2,9999,99,99,1,8
6537,2975,2975,19,4,18,4,6,11,1109,99,2,1,38,6,1,2,2,9999,99,99,1,8
6538,3055,3055,22,7,17,3,6,6,602,99,2,1,35,6,1,2,3,9999,5,44,1,8
6539,3072,3072,22,7,17,3,6,7,701,99,2,1,35,6,1,2,4,9999,1,21,1,8
6540,3106,3106,25,3,16,3,6,16,1617,99,2,1,38,6,1,2,3,9999,99,44,3,8
6541,3118,3118,26,4,15,3,6,1,101,16,1,1,35,6,1,2,1,1999,2,20,1,8
6542,3188,3188,1,2,16,3,7,1,101,1,1,1,37,6,1,2,12,9999,1,3,1,8
6543,3288,3288,5,6,19,4,7,1,115,99,1,1,35,6,1,2,1,9999,5,34,2,8
6544,3327,3327,8,2,15,3,7,1,114,99,2,1,37,6,1,2,1,9999,4,99,2,8
6545,3400,3400,13,7,15,3,7,14,1401,99,2,1,35,6,1,2,1,2007,4,5,1,8
6546,3401,3401,13,7,15,3,7,14,1401,99,2,2,38,6,1,2,1,2007,4,5,1,8
6547,3422,3422,14,1,15,3,7,6,606,99,2,1,38,6,1,2,7,1998,99,99,1,8
6548,3555,3555,20,7,15,3,7,5,501,99,2,1,38,6,1,1,4,9999,99,99,1,8
6549,3581,3581,21,1,15,3,7,16,1601,99,2,1,36,6,1,2,3,1987,1,44,3,8
6550,3589,3589,22,2,18,4,7,22,2201,99,2,1,37,6,1,2,1,9999,4,44,1,8
6551,3590,3590,22,2,18,4,7,22,2201,99,2,2,39,6,1,2,1,9999,4,44,1,8
6552,3601,3601,23,3,17,3,7,18,1803,99,2,1,36,6,1,2,4,9999,5,21,3,8
6553,3687,3687,29,2,15,3,7,6,604,1,1,1,37,6,1,2,4,9999,3,42,1,8
6554,3696,3696,31,4,15,3,7,1,101,2,1,1,39,6,1,2,4,9999,6,42,1,8
6555,3717,3717,2,6,18,4,8,1,101,18,1,1,35,6,1,2,4,9999,3,99,1,8
6556,3772,3772,6,3,19,4,8,1,101,18,1,1,35,6,1,2,4,2000,5,21,1,8
6557,3786,3786,8,5,15,3,8,1,115,99,2,1,38,6,1,2,5,2014,2,30,1,8
6558,3787,3787,8,5,19,4,8,22,2201,99,2,2,39,6,1,2,4,9999,5,42,1,8
6559,3823,3823,9,6,16,3,8,18,1401,99,2,1,36,6,1,2,9,9999,6,44,1,8
6560,3887,3887,15,5,18,4,8,1,101,1,1,2,36,6,1,2,4,9999,3,42,1,8
6561,3950,3950,18,1,15,3,8,1,115,99,2,1,38,6,1,1,6,9999,2,22,4,8
6562,3953,3953,18,1,16,3,8,20,2001,99,2,1,39,6,1,2,4,9999,99,99,1,8
6563,3970,3970,21,4,19,4,8,1,101,9,1,2,35,6,1,2,1,2007,4,44,1,8
6564,3972,3972,21,4,15,3,8,1,101,12,1,1,39,6,1,2,1,1997,11,99,1,8
6565,4028,4028,24,7,15,3,8,11,1109,99,2,2,35,6,1,2,14,9999,1,2,4,8
6566,4032,4032,24,7,17,3,8,6,601,99,2,1,35,6,1,2,3,9999,9,44,2,8
6567,4059,4059,26,2,17,3,8,19,1901,99,2,1,35,6,1,2,4,9999,1,99,1,8
6568,4150,4150,31,7,16,3,8,17,1709,99,2,1,38,6,1,2,4,9999,99,99,1,8
6569,4169,4169,2,2,18,4,9,6,602,99,2,1,37,6,1,2,3,1985,4,44,4,8
6570,4193,4193,4,4,15,3,9,5,501,99,1,1,38,6,1,1,6,9999,99,99,1,8
6571,4284,4284,9,2,18,4,9,9,902,99,2,2,39,6,1,2,1,2000,10,34,1,8
6572,4289,4289,10,3,15,3,9,5,509,99,2,1,39,6,1,2,4,9999,1,21,1,8
6573,4300,4300,10,3,18,4,9,7,710,99,2,1,39,6,1,2,3,1987,4,44,1,8
6574,4545,4545,26,5,18,4,9,19,1901,99,2,1,36,6,1,2,5,9999,2,34,4,8
6575,4548,4548,26,5,18,4,9,19,1901,99,2,1,37,6,1,2,5,9999,2,34,4,8
6576,4562,4562,27,6,19,4,9,12,1222,99,2,1,38,6,1,1,4,9999,1,99,1,8
6577,4593,4593,29,1,19,4,9,17,1712,99,2,1,36,6,1,2,4,9999,6,99,1,8
6578,4617,4617,1,3,16,3,10,2,207,99,1,1,39,6,1,2,5,1975,6,33,2,8
6579,4620,4620,1,3,16,3,10,2,207,99,1,2,39,6,1,2,5,1975,6,33,2,8
6580,4622,4622,1,3,16,3,10,2,207,99,1,2,39,6,1,2,5,1975,6,33,2,8
6581,4676,4676,4,6,19,4,10,18,1804,99,2,2,39,6,1,2,3,9999,99,99,1,8
6582,4677,4677,4,6,16,3,10,18,1801,99,2,1,36,6,1,2,4,9999,99,99,1,8
6583,4706,4706,6,1,17,3,10,1,116,99,2,1,39,6,1,1,4,9999,99,99,1,8
6584,4746,4746,8,3,17,3,10,4,406,99,2,2,36,6,1,2,3,2006,4,44,2,8
6585,4759,4759,9,4,17,3,10,1,101,16,1,1,37,6,1,2,4,9999,3,99,1,8
6586,4805,4805,11,6,18,4,10,17,1701,99,1,1,39,6,1,2,14,9999,99,99,1,8
6587,4809,4809,12,7,17,3,10,6,601,99,1,1,37,6,1,2,4,2007,5,40,1,8
6588,4813,4813,12,7,18,4,10,10,1010,99,1,1,38,6,1,2,3,1989,9,44,1,8
6589,4857,4857,14,2,15,3,10,15,1507,99,2,2,37,6,1,2,2,9999,3,34,1,8
6590,4859,4859,14,2,15,3,10,15,1507,99,2,1,37,6,1,2,2,9999,3,34,1,8
6591,4918,4918,19,7,18,4,10,1,101,9,1,2,36,6,1,2,1,2007,3,5,1,8
6592,4947,4947,19,7,17,3,10,7,705,99,2,1,38,6,1,2,9,9999,11,99,1,8
6593,4955,4955,19,7,17,3,10,7,705,99,2,2,37,6,1,2,9,9999,11,99,1,8
6594,4958,4958,19,7,17,3,10,7,705,99,2,2,35,6,1,2,9,9999,11,99,1,8
6595,4970,4970,20,1,17,3,10,6,605,99,2,1,39,6,1,2,2,9999,4,99,2,8
6596,5019,5019,23,4,17,3,10,17,1701,99,2,1,35,6,1,1,3,9999,2,44,3,8
6597,5083,5083,27,1,17,3,10,1,101,11,1,2,37,6,1,2,1,9999,2,34,1,8
6598,5102,5102,30,4,17,3,10,2,204,8,2,1,35,6,1,2,9,9999,2,34,2,8
6599,5155,5155,2,7,16,3,11,1,101,1,1,2,35,6,1,2,1,9999,1,34,1,8
6600,5253,5253,5,3,18,4,11,6,608,99,2,1,37,6,1,2,5,9999,2,22,3,8
6601,5263,5263,6,4,19,4,11,3,308,99,2,1,35,6,1,2,4,9999,5,99,1,8
6602,5315,5315,9,7,17,3,11,19,1904,99,2,1,37,6,1,1,2,9999,9,99,1,8
6603,5441,5441,16,7,16,3,11,10,1020,99,2,1,37,6,1,1,2,9999,4,5,3,8
6604,5494,5494,18,2,16,3,11,19,1904,99,2,1,35,6,1,2,4,9999,99,99,1,8
6605,5517,5517,19,3,15,3,11,13,1301,1,1,2,35,6,1,2,2,9999,6,44,1,8
6606,5596,5596,23,7,17,3,11,22,2214,99,2,1,38,6,1,2,3,9999,1,44,3,8
6607,5610,5610,23,7,18,4,11,5,502,99,2,1,37,6,1,2,4,9999,1,42,1,8
6608,5655,5655,25,2,18,4,11,12,1222,99,2,2,36,6,1,2,9,9999,2,44,2,8
6609,5689,5689,29,6,18,4,11,9,901,99,2,2,35,6,1,2,9,9999,2,44,1,8
6610,5702,5702,29,6,17,3,11,15,1501,99,2,2,39,6,1,2,3,9999,9,44,3,8
6611,5743,5743,1,1,15,3,12,18,1801,99,2,2,38,6,1,2,4,2008,7,99,1,8
6612,5873,5873,7,7,18,4,12,1,110,99,2,2,36,6,1,2,4,9999,1,42,1,8
6613,5948,5948,12,5,16,3,12,10,1021,99,2,2,35,6,1,2,4,2006,99,44,1,8
6614,5958,5958,13,6,18,4,12,1,101,13,1,1,36,6,1,2,4,9999,5,42,1,8
6615,6005,6005,14,7,18,4,12,8,802,99,2,2,39,6,1,2,4,9999,1,99,1,8
6616,6021,6021,15,1,15,3,12,9,901,99,2,2,35,6,1,2,4,9999,99,99,1,8
6617,6033,6033,16,2,15,3,12,22,2201,99,2,1,39,6,1,2,5,9999,99,99,3,8
6618,6062,6062,17,3,17,3,12,8,801,99,2,2,39,6,1,2,7,9999,1,22,1,8
6619,6152,6152,22,1,16,3,12,20,2005,99,2,2,39,6,1,2,3,9999,6,99,4,8
6620,6156,6156,22,1,18,4,12,12,1221,99,2,1,36,6,1,2,3,2003,3,99,3,8
6621,6217,6217,24,3,15,3,12,1,101,10,1,1,35,6,1,2,4,9999,1,42,1,8
6622,6224,6224,24,3,18,4,12,20,2001,99,2,1,36,6,1,1,99,9999,99,99,2,8
6623,6315,6315,25,4,19,4,12,7,704,99,2,2,37,6,1,2,1,9999,4,44,3,8
6624,6404,6404,30,2,15,3,12,14,1401,99,2,1,38,6,1,2,3,9999,2,44,3,8
6625,6430,13,2,4,19,4,1,7,701,99,2,1,37,6,1,2,1,9999,99,99,5,8
6626,6441,24,4,6,18,4,1,1,114,99,2,1,35,6,1,2,99,9999,99,99,5,8
6627,6526,109,19,7,19,4,1,1,101,6,1,1,35,6,1,1,3,9999,99,99,5,8
6628,6534,117,19,7,15,3,1,5,509,99,2,1,35,6,1,2,99,9999,99,99,5,8
6629,6648,231,5,3,17,3,2,1,101,5,1,1,39,6,1,2,4,9999,5,42,5,8
6630,6664,247,8,6,18,4,2,10,1010,99,2,1,36,6,1,2,1,2001,99,32,5,8
6631,6686,269,14,5,19,4,2,11,1101,99,2,1,36,6,1,1,2,1994,1,44,5,8
6632,6688,271,14,5,17,3,2,16,1613,99,2,1,37,6,1,1,5,9999,2,44,5,8
6633,6708,291,15,6,15,3,2,10,1015,99,2,1,38,6,1,1,3,2013,1,37,5,8
6634,6786,369,25,2,18,4,2,10,1014,99,2,1,36,6,1,1,5,2002,2,34,5,8
6635,6934,517,21,5,18,4,3,18,1804,99,2,2,36,6,1,2,4,9999,99,99,5,8
6636,7004,587,1,2,15,3,4,6,612,99,1,1,36,6,1,2,99,9999,99,99,5,8
6637,7008,591,2,3,18,4,4,1,101,17,1,1,35,6,1,2,4,9999,3,40,5,8
6638,7025,608,4,5,17,3,4,17,1701,99,2,1,35,6,1,1,99,9999,99,99,5,8
6639,7078,661,14,1,19,4,4,22,2201,99,2,1,39,6,1,2,1,9999,99,34,5,8
6640,7153,736,21,1,19,4,4,13,1312,99,2,1,35,6,1,2,99,9999,99,99,5,8
6641,7162,745,23,3,17,3,4,1,101,13,1,1,37,6,1,2,99,9999,99,99,5,8
6642,7172,755,24,4,19,4,4,9,901,99,2,1,36,6,1,2,3,9999,99,44,5,8
6643,7205,788,29,2,18,4,4,1,114,99,2,1,35,6,1,2,11,9999,99,34,5,8
6644,7292,875,11,7,18,4,5,5,509,99,2,2,39,6,1,2,4,2006,3,42,5,8
6645,7315,898,13,2,18,4,5,1,101,18,1,2,38,6,1,2,2,9999,4,23,5,8
6646,7318,901,13,2,16,3,5,21,2102,99,2,1,37,6,1,2,3,2005,1,44,5,8
6647,7346,929,18,7,16,3,5,1,101,7,1,1,38,6,1,2,4,9999,5,21,5,8
6648,7397,980,25,7,18,4,5,3,301,1,1,1,38,6,1,1,5,9999,99,32,5,8
6649,7437,1020,2,1,16,3,6,20,2001,99,2,2,37,6,1,2,6,9999,99,34,5,8
6650,7467,1050,7,6,19,4,6,7,701,99,2,2,39,6,1,2,2,9999,99,44,5,8
6651,7473,1056,9,1,18,4,6,1,101,2,1,2,35,6,1,1,9,9999,99,20,5,8
6652,7683,1266,10,4,18,4,7,1,101,21,1,2,38,6,1,1,12,9999,99,99,5,8
6653,7701,1284,12,6,18,4,7,5,501,1,1,2,39,6,1,2,4,9999,99,99,5,8
6654,7719,1302,15,2,19,4,7,1,101,7,1,1,35,6,1,2,2,9999,99,20,5,8
6655,7783,1366,24,4,19,4,7,10,1001,1,1,2,38,6,1,2,4,9999,99,14,5,8
6656,7831,1414,29,2,19,4,7,8,801,99,2,2,38,6,1,1,1,9999,99,99,5,8
6657,7970,1553,12,2,18,4,8,1,102,99,2,1,36,6,1,2,11,9999,2,5,5,8
6658,7976,1559,12,2,19,4,8,4,416,99,2,1,38,6,1,1,1,9999,1,99,5,8
6659,7982,1565,15,5,15,3,8,5,501,99,2,2,37,6,1,2,99,9999,99,99,5,8
6660,8023,1606,23,6,19,4,8,1,101,12,1,1,35,6,1,2,99,9999,99,99,5,8
6661,8175,1758,13,6,16,3,9,1,117,99,2,2,36,6,1,2,5,9999,14,47,5,8
6662,8244,1827,22,1,17,3,9,13,1324,99,2,1,36,6,1,1,99,9999,2,99,5,8
6663,8314,1897,4,6,17,3,10,1,101,3,1,2,39,6,1,2,4,9999,99,99,5,8
6664,8324,1907,5,7,19,4,10,1,101,18,1,1,36,6,1,1,1,9999,99,99,5,8
6665,8504,2087,30,4,16,3,10,5,501,99,2,1,38,6,1,2,1,9999,99,44,5,8
6666,8505,2088,30,4,17,3,10,5,501,99,2,1,35,6,1,2,4,9999,99,2,5,8
6667,8580,2164,8,6,18,4,11,7,701,99,1,1,35,6,1,2,2,9999,99,34,5,8
6668,8644,2228,16,7,18,4,11,22,2214,99,2,1,37,6,1,2,3,9999,99,37,5,8
6669,8660,2244,18,2,17,3,11,1,101,12,1,1,38,6,1,2,12,9999,99,47,5,8
6670,8674,2258,20,4,19,4,11,1,101,18,1,1,39,6,1,2,1,9999,99,37,5,8
6671,8715,2299,24,1,16,3,11,6,603,99,2,1,35,6,1,2,4,9999,99,21,5,8
6672,8720,2304,25,2,18,4,11,2,203,99,2,2,36,6,1,1,3,9999,99,44,5,8
6673,8755,2339,30,7,19,4,11,9,901,99,2,1,38,6,1,1,99,9999,99,99,5,8
6674,8789,2373,6,6,17,3,12,1,101,16,1,2,37,6,1,2,1,9999,99,30,5,8
6675,8828,2412,12,5,19,4,12,5,513,99,2,1,38,6,1,1,99,9999,99,99,5,8
6676, ,2563,30,2,18,4,12,18,1801,99,2,1,36,6,1,2,4,9999,99,99,5,8
6677,159,159,9,4,21,4,1,8,801,99,2,1,36,6,1,2,5,2013,2,19,3,8
6678,160,160,9,4,21,4,1,8,801,99,2,1,39,6,1,2,5,2013,2,19,3,8
6679,164,164,10,5,20,4,1,1,101,12,1,1,36,6,1,2,4,2014,1,2,1,8
6680,172,172,10,5,23,4,1,9,901,99,2,1,36,6,1,2,4,2003,5,21,1,8
6681,239,239,12,7,23,4,1,1,101,1,1,2,39,6,1,2,1,2000,6,5,1,8
6682,272,272,17,5,23,4,1,1,103,99,2,1,35,6,1,2,7,1990,99,22,2,8
6683,299,299,18,6,20,4,1,1,101,1,1,1,38,6,1,2,4,9999,5,2,1,8
6684,401,401,26,7,20,4,1,1,102,99,2,1,36,6,1,2,2,2006,4,26,1,8
6685,408,408,26,7,22,4,1,1,101,11,2,1,39,6,1,2,2,1995,6,37,1,8
6686,485,485,2,7,22,4,2,1,101,8,1,1,38,6,1,2,4,9999,5,99,1,8
6687,513,513,3,1,21,4,2,6,603,99,2,1,38,6,1,1,1,9999,9,32,1,8
6688,919,919,1,6,22,4,3,12,1217,99,2,2,38,6,1,1,2,1997,8,44,1,8
6689,1035,1035,8,6,23,4,3,1,101,12,1,1,35,6,1,2,4,9999,5,14,1,8
6690,1122,1122,11,2,21,4,3,6,601,99,2,1,39,6,1,2,6,9999,3,15,1,8
6691,1179,1179,15,6,20,4,3,12,1202,99,2,2,38,6,1,1,1,9999,2,44,1,8
6692,1196,1196,16,7,20,4,3,18,1805,99,2,2,38,6,1,1,4,9999,1,99,3,8
6693,1212,1212,18,2,23,4,3,19,1909,99,2,1,36,6,1,1,3,9999,3,44,3,8
6694,1216,1216,18,2,23,4,3,19,1909,99,2,2,37,6,1,2,3,9999,3,44,3,8
6695,1224,1224,18,2,23,4,3,19,1909,99,2,2,37,6,1,2,3,9999,3,44,3,8
6696,1225,1225,18,2,23,4,3,19,1909,99,2,1,38,6,1,2,3,9999,3,44,3,8
6697,1236,1236,19,3,21,4,3,19,1902,99,2,1,38,6,1,2,4,2006,1,42,1,8
6698,1288,1288,26,3,22,4,3,1,101,1,1,1,39,6,1,2,4,2006,5,31,1,8
6699,1448,1448,5,6,22,4,4,5,509,99,2,1,37,6,1,2,4,9999,1,21,2,8
6700,1475,1475,5,6,20,4,4,4,415,99,2,1,37,6,1,1,1,2001,3,32,2,8
6701,1787,1787,19,6,20,4,4,2,207,99,2,2,39,6,1,2,14,2009,1,2,1,8
6702,1924,1924,21,1,22,4,4,2,206,99,2,1,39,6,1,2,1,9999,3,21,1,8
6703,2045,2045,28,1,21,4,4,18,1801,99,2,1,35,6,1,2,3,2007,4,44,3,8
6704,2213,2213,4,7,20,4,5,10,1010,99,2,1,35,6,1,1,1,1994,5,21,2,8
6705,2262,2262,7,3,23,4,5,1,110,99,2,2,35,6,1,2,14,9999,1,99,1,8
6706,2264,2264,7,3,23,4,5,1,110,99,2,1,38,6,1,2,14,9999,1,99,1,8
6707,2411,2411,14,3,20,4,5,13,1301,99,2,2,36,6,1,1,3,9999,1,99,2,8
6708,2418,2418,15,4,23,4,5,1,101,11,1,1,37,6,1,2,4,2001,4,2,1,8
6709,2448,2448,16,5,20,4,5,3,301,99,2,1,39,6,1,2,7,9999,8,22,1,8
6710,2462,2462,17,6,22,4,5,1,101,3,1,1,35,6,1,2,1,9999,4,44,1,8
6711,2507,2507,19,1,20,4,5,18,1803,99,2,1,37,6,1,1,9,9999,99,99,1,8
6712,2561,2561,23,5,20,4,5,14,1401,99,2,1,38,6,1,2,5,2000,2,22,4,8
6713,2572,2572,24,6,23,4,5,1,116,99,2,1,36,6,1,2,1,2003,4,44,1,8
6714,2574,2574,24,6,23,4,5,6,602,99,2,1,35,6,1,1,4,9999,3,42,3,8
6715,2738,2738,3,2,20,4,6,4,401,99,2,2,37,6,1,2,1,9999,1,32,1,8
6716,2918,2918,16,1,23,4,6,1,101,18,1,1,39,6,1,2,4,2003,1,2,1,8
6717,3019,3019,20,5,20,4,6,17,1701,99,2,1,35,6,1,2,3,9999,2,44,1,8
6718,3058,3058,22,7,20,4,6,9,901,99,2,2,36,6,1,2,9,9999,1,44,1,8
6719,3147,3147,28,6,22,4,6,5,501,99,2,1,39,6,1,1,2,9999,3,44,1,8
6720,3197,3197,1,2,23,4,7,4,401,99,2,1,35,6,1,2,1,1993,3,21,2,8
6721,3198,3198,1,2,23,4,7,4,401,99,2,2,37,6,1,2,1,1993,3,21,2,8
6722,3215,3215,2,3,20,4,7,5,501,99,2,1,38,6,1,2,3,9999,3,44,1,8
6723,3255,3255,3,4,22,4,7,1,101,12,1,1,38,6,1,2,1,9999,99,2,3,8
6724,3293,3293,5,6,23,4,7,16,1601,5,1,1,36,6,1,2,1,1999,8,4,1,8
6725,3317,3317,7,1,22,4,7,5,501,99,2,1,36,6,1,2,3,9999,3,44,1,8
6726,3417,3417,14,1,20,4,7,1,101,11,1,1,39,6,1,2,4,9999,1,42,1,8
6727,3524,3524,18,5,23,4,7,15,1501,99,2,1,38,6,1,2,4,9999,6,99,2,8
6728,3594,3594,23,3,21,4,7,22,2201,99,2,1,37,6,1,1,4,9999,5,14,3,8
6729,3621,3621,24,4,20,4,7,22,2215,99,2,1,37,6,1,2,1,9999,4,32,1,8
6730,3841,3841,11,1,21,4,8,1,108,6,1,2,37,6,1,2,4,9999,4,99,3,8
6731,3874,3874,14,4,21,4,8,19,1903,99,2,1,38,6,1,2,3,9999,2,99,1,8
6732,3904,3904,17,7,23,4,8,1,101,6,1,1,35,6,1,2,3,9999,5,44,1,8
6733,3954,3954,18,1,22,4,8,13,1301,9,1,1,35,6,1,2,3,9999,5,44,2,8
6734,3968,3968,21,4,23,4,8,1,101,1,1,1,35,6,1,2,4,2013,1,40,1,8
6735,3975,3975,21,4,22,4,8,11,1102,99,2,1,37,6,1,2,9,9999,2,44,1,8
6736,3992,3992,22,5,23,4,8,18,1801,99,2,1,35,6,1,2,3,9999,3,44,2,8
6737,4035,4035,24,7,21,4,8,20,2011,1,1,1,37,6,1,2,4,2008,1,2,1,8
6738,4230,4230,6,6,22,4,9,1,101,12,1,1,35,6,1,1,4,9999,2,21,1,8
6739,4261,4261,8,1,20,4,9,5,501,99,2,1,35,6,1,2,4,2012,5,42,1,8
