,num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,areag_ocu,sexo_fall_les,edad_fall_les,g_edad,edad_m1,tipo_vehi,color_vehi,modelo_vehi,causa_acc,fall_les,year
357,1716,28,3,6,10,17,2,2,8,2,2,3,99,9999,1,2,2009
358,1386,12,3,4,10,1,1,2,8,2,2,10,1,2008,1,2,2009
359,6048,24,11,2,10,9,2,2,8,2,2,12,2,1988,1,2,2009
360,1423,13,3,5,11,14,2,2,8,2,2,7,6,9999,3,2,2009
361,4894,4,9,5,13,17,2,2,8,2,2,2,5,9999,2,2,2009
362,1042,22,2,7,13,16,2,2,8,2,2,5,7,1992,3,2,2009
363,1314,7,3,6,14,17,2,2,8,2,2,3,5,1988,2,2,2009
364,5686,25,10,7,14,12,2,2,8,2,2,4,4,9999,1,2,2009
365,3973,6,8,4,15,2,2,2,8,2,2,7,2,1993,1,2,2009
366,4330,6,8,4,15,2,2,2,8,2,2,7,2,1993,1,2,2009
367,4466,6,8,4,15,2,2,2,8,2,2,7,2,1993,1,2,2009
368,40,1,1,4,16,11,2,2,8,2,2,3,1,1986,3,2,2009
369,2792,24,5,7,16,12,2,2,8,2,2,9,2,2000,1,2,2009
370,5757,31,10,6,17,1,2,2,8,2,2,1,4,9999,1,2,2009
371,1514,17,3,2,17,10,2,2,8,2,2,3,5,9999,3,2,2009
372,1540,17,3,2,17,10,2,2,8,2,2,3,5,9999,3,2,2009
373,2468,3,5,7,17,1,2,2,8,2,2,3,2,9999,2,2,2009
374,4123,16,8,7,18,5,2,2,8,2,2,3,1,1998,3,2,2009
375,4616,16,8,7,18,5,2,2,8,2,2,3,1,1998,3,2,2009
376,3557,12,7,7,19,10,1,2,8,2,2,1,6,1994,2,2,2009
377,5245,28,9,1,19,4,2,2,8,2,2,3,1,9999,1,2,2009
378,1254,3,3,2,22,17,2,2,8,2,2,7,2,9999,3,2,2009
379,6192,2,12,3,0,2,2,1,9,2,2,3,2,9999,1,2,2009
380,637,4,2,3,5,6,2,1,9,2,2,7,6,1991,2,2,2009
381,647,4,2,3,5,6,2,1,9,2,2,7,6,1991,2,2,2009
382,10,1,1,4,8,5,2,1,9,2,2,1,14,1983,3,2,2009
383,393,21,1,3,8,10,1,1,9,2,2,9,2,2006,1,2,2009
384,4157,17,8,1,8,4,2,1,9,2,2,9,4,1997,1,2,2009
385,4650,17,8,1,8,4,2,1,9,2,2,9,4,1997,1,2,2009
386,4749,24,8,1,9,21,2,1,9,2,2,3,4,1997,3,2,2009
387,5149,24,9,4,9,3,2,1,9,2,2,7,99,9999,1,2,2009
388,1708,28,3,6,10,17,2,1,9,2,2,3,99,9999,1,2,2009
389,3040,11,6,4,12,18,2,1,9,2,2,7,99,9999,4,2,2009
390,4113,15,8,6,14,1,2,1,9,2,2,2,1,9999,3,2,2009
391,4606,15,8,6,14,1,2,1,9,2,2,2,1,9999,3,2,2009
392,2487,5,5,2,14,12,2,1,9,2,2,9,2,9999,1,2,2009
393,2889,1,5,1,15,22,2,1,9,2,2,4,4,9999,2,2,2009
394,5264,29,9,2,15,10,2,1,9,2,2,9,6,9999,4,2,2009
395,5462,12,10,1,16,10,2,1,9,2,2,12,7,1988,3,2,2009
396,3883,2,8,7,17,11,2,1,9,2,2,1,11,9999,1,2,2009
397,4240,2,8,7,17,11,2,1,9,2,2,1,11,9999,1,2,2009
398,4376,2,8,7,17,11,2,1,9,2,2,1,11,9999,1,2,2009
399,5639,21,10,3,17,12,2,1,9,2,2,3,99,9999,2,2,2009
400,2557,9,5,6,17,14,2,1,9,2,2,5,6,9999,3,2,2009
401,3208,19,6,5,17,12,2,1,9,2,2,9,4,9999,2,2,2009
402,1065,22,2,7,18,5,2,1,9,2,2,1,2,9999,3,2,2009
403,2833,27,5,3,18,14,2,1,9,2,2,3,99,9999,3,2,2009
404,2883,31,5,7,19,5,2,1,9,2,2,3,3,9999,3,2,2009
405,6114,27,11,5,19,12,2,1,9,2,2,3,99,9999,2,2,2009
406,1160,27,2,5,19,14,2,1,9,2,2,3,2,9999,1,2,2009
407,73,2,1,5,19,4,2,1,9,2,2,3,99,9999,1,2,2009
408,3704,21,7,2,20,18,2,1,9,2,2,6,99,9999,1,2,2009
409,5000,12,9,6,21,8,2,1,9,2,2,2,4,9999,4,2,2009
410,1731,30,3,1,0,1,1,2,9,2,2,1,11,1996,1,2,2009
411,158,10,1,6,1,11,1,2,9,2,2,1,1,1992,2,2,2009
412,6147,29,11,7,1,9,2,2,9,2,2,3,2,9999,4,2,2009
413,6132,29,11,7,6,1,1,2,9,2,2,1,9,9999,2,2,2009
414,5274,29,9,2,6,7,2,2,9,2,2,3,6,1993,4,2,2009
415,1842,6,4,1,6,7,2,2,9,2,2,3,10,9999,3,2,2009
416,2460,3,5,7,8,13,1,2,9,2,2,3,4,1994,1,2,2009
417,5073,18,9,5,9,10,2,2,9,2,2,10,1,9999,1,2,2009
418,2049,11,4,6,10,16,2,2,9,2,2,11,2,9999,2,2,2009
419,6049,24,11,2,10,9,2,2,9,2,2,12,2,1988,1,2,2009
420,1344,8,3,7,11,2,2,2,9,2,2,1,2,9999,4,2,2009
421,3041,11,6,4,12,18,2,2,9,2,2,7,99,9999,4,2,2009
422,454,25,1,7,14,15,2,2,9,2,2,3,4,1991,2,2,2009
423,455,25,1,7,14,15,2,2,9,2,2,3,4,1991,2,2,2009
424,4908,5,9,6,15,18,2,2,9,2,2,1,2,1995,1,2,2009
425,3360,30,6,2,15,1,1,2,9,2,2,11,99,9999,1,2,2009
426,1612,22,3,7,16,12,2,2,9,2,2,3,9,1987,3,2,2009
427,1704,28,3,6,17,1,1,2,9,2,2,1,5,1993,1,2,2009
428,1531,17,3,2,17,10,2,2,9,2,2,3,5,9999,3,2,2009
429,6076,25,11,3,17,7,2,2,9,2,2,3,2,9999,1,2,2009
430,2041,11,4,6,17,8,2,2,9,2,2,3,8,1973,1,2,2009
431,3338,28,6,7,17,1,1,2,9,2,2,9,99,9999,1,2,2009
432,6408,15,12,2,19,8,2,2,9,2,2,7,3,9999,3,2,2009
433,2708,18,5,1,20,9,1,2,9,2,2,10,1,9999,1,2,2009
434,3572,13,7,1,21,19,2,2,9,2,2,4,99,9999,4,2,2009
435,1730,30,3,1,0,1,1,1,10,3,2,1,11,1996,1,2,2009
436,6108,26,11,4,7,14,2,1,10,3,2,12,99,1981,3,2,2009
437,6111,26,11,4,7,14,2,1,10,3,2,12,99,1981,3,2,2009
438,4827,30,8,7,8,5,2,1,10,3,2,1,14,1987,4,2,2009
439,1155,27,2,5,8,9,2,1,10,3,2,3,1,9999,3,2,2009
440,1943,10,4,5,8,7,2,1,10,3,2,3,2,9999,3,2,2009
441,237,13,1,2,8,21,2,1,10,3,2,9,99,9999,3,2,2009
442,1656,25,3,3,9,12,2,1,10,3,2,3,3,9999,4,2,2009
443,4748,24,8,1,9,21,2,1,10,3,2,3,4,1997,3,2,2009
444,5147,24,9,4,9,3,2,1,10,3,2,7,99,9999,1,2,2009
445,6267,8,12,2,11,14,2,1,10,3,2,3,3,9999,3,2,2009
446,5009,13,9,7,11,10,2,1,10,3,2,3,5,1983,3,2,2009
447,6155,29,11,7,12,5,2,1,10,3,2,1,5,9999,1,2,2009
448,2665,17,5,7,12,16,2,1,10,3,2,3,99,1980,4,2,2009
449,1573,20,3,5,12,12,1,1,10,3,2,3,99,9999,2,2,2009
450,3039,11,6,4,12,18,2,1,10,3,2,7,99,9999,4,2,2009
451,3334,27,6,6,14,4,2,1,10,3,2,5,9,9999,4,2,2009
452,6488,17,12,4,14,14,2,1,10,3,2,5,2,9999,3,2,2009
453,3454,5,7,7,16,9,2,1,10,3,2,1,2,1991,1,2,2009
454,16,1,1,4,16,5,2,1,10,3,2,3,2,2008,2,2,2009
455,3867,1,8,6,16,1,2,1,10,3,2,3,1,1986,1,2,2009
456,4224,1,8,6,16,1,2,1,10,3,2,3,1,1986,1,2,2009
457,4360,1,8,6,16,1,2,1,10,3,2,3,1,1986,1,2,2009
458,2384,1,5,5,16,5,1,1,10,3,2,4,5,2006,1,2,2009
459,2325,26,4,7,17,14,2,1,10,3,2,3,5,1987,4,2,2009
460,50,1,1,4,17,9,2,1,10,3,2,3,1,9999,1,2,2009
461,1494,15,3,7,17,1,1,1,10,3,2,12,9,9999,2,2,2009
462,799,10,2,2,18,7,2,1,10,3,2,3,1,9999,2,2,2009
463,2398,1,5,5,18,16,2,1,10,3,2,5,2,9999,4,2,2009
464,2370,29,4,3,19,2,2,1,10,3,2,1,2,9999,1,2,2009
465,1400,12,3,4,19,1,1,1,10,3,2,1,4,9999,1,2,2009
466,3896,2,8,7,20,19,2,1,10,3,2,3,99,9999,1,2,2009
467,3898,2,8,7,20,19,2,1,10,3,2,3,99,9999,1,2,2009
468,4253,2,8,7,20,19,2,1,10,3,2,3,99,9999,1,2,2009
469,4255,2,8,7,20,19,2,1,10,3,2,3,99,9999,1,2,2009
470,4389,2,8,7,20,19,2,1,10,3,2,3,99,9999,1,2,2009
471,4391,2,8,7,20,19,2,1,10,3,2,3,99,9999,1,2,2009
472,459,25,1,7,22,1,1,1,10,3,2,10,2,9999,2,2,2009
473,3439,5,7,7,0,1,1,2,10,3,2,9,11,2008,1,2,2009
474,6352,14,12,1,2,10,2,2,10,3,2,3,10,9999,3,2,2009
475,3065,11,6,4,3,13,2,2,10,3,2,7,99,9999,2,2,2009
476,3199,19,6,5,5,4,2,2,10,3,2,7,3,9999,3,2,2009
477,1994,11,4,6,6,22,2,2,10,3,2,7,1,9999,3,2,2009
478,110,6,1,2,7,6,2,2,10,3,2,3,1,1990,4,2,2009
479,932,18,2,3,7,9,2,2,10,3,2,3,6,1992,3,2,2009
480,1153,27,2,5,8,9,2,2,10,3,2,3,1,9999,3,2,2009
481,6337,13,12,7,9,12,2,2,10,3,2,3,5,9999,99,2,2009
482,6338,13,12,7,9,12,2,2,10,3,2,3,5,9999,99,2,2009
483,3399,3,7,5,9,1,2,2,10,3,2,3,5,9999,4,2,2009
484,2045,11,4,6,13,8,2,2,10,3,2,3,1,9999,3,2,2009
485,5782,1,11,7,13,5,2,2,10,3,2,3,5,1986,1,2,2009
486,3132,15,6,1,14,12,2,2,10,3,2,3,1,9999,1,2,2009
487,4983,11,9,5,14,3,2,2,10,3,2,3,1,9999,1,2,2009
488,6483,17,12,4,14,1,2,2,10,3,2,7,2,9999,1,2,2009
489,4889,4,9,5,15,11,2,2,10,3,2,1,4,1993,1,2,2009
490,992,21,2,6,15,18,2,2,10,3,2,3,99,9999,1,2,2009
491,5548,17,10,6,16,9,2,2,10,3,2,3,1,1997,3,2,2009
492,6740,28,12,1,16,1,2,2,10,3,2,7,7,9999,3,2,2009
493,2963,6,6,6,18,14,2,2,10,3,2,3,1,1987,1,2,2009
494,2882,31,5,7,19,5,2,2,10,3,2,3,3,9999,3,2,2009
495,2289,24,4,5,19,5,2,2,10,3,2,3,4,1991,3,2,2009
496,5322,2,10,5,19,1,2,2,10,3,2,7,6,1995,3,2,2009
497,5524,16,10,5,20,1,1,2,10,3,2,12,1,9999,4,2,2009
498,3100,14,6,7,21,2,2,2,10,3,2,3,99,9999,1,2,2009
499,1773,2,4,4,21,17,2,2,10,3,2,9,99,9999,2,2,2009
500,5865,8,11,7,0,21,2,1,11,3,2,3,1,9999,2,2,2009
501,5691,25,10,7,4,2,2,1,11,3,2,3,1,9999,2,2,2009
502,2316,26,4,7,6,12,2,1,11,3,2,3,3,1991,4,2,2009
503,1883,8,4,3,7,9,2,1,11,3,2,3,3,1992,3,2,2009
504,4780,26,8,3,7,5,2,1,11,3,2,3,99,1996,1,2,2009
505,6102,26,11,4,7,14,2,1,11,3,2,12,99,1981,3,2,2009
506,1325,8,3,7,8,22,1,1,11,3,2,7,9,9999,4,2,2009
507,4158,17,8,1,8,4,2,1,11,3,2,9,4,1997,1,2,2009
508,4651,17,8,1,8,4,2,1,11,3,2,9,4,1997,1,2,2009
509,2075,12,4,7,9,18,2,1,11,3,2,3,99,9999,1,2,2009
510,2073,12,4,7,11,1,1,1,11,3,2,1,11,9999,1,2,2009
511,5008,13,9,7,11,10,2,1,11,3,2,3,5,1983,3,2,2009
512,363,18,1,7,12,3,2,1,11,3,2,3,2,1986,3,2,2009
513,6681,27,12,7,12,10,1,1,11,3,2,4,1,9999,1,2,2009
514,2085,12,4,7,13,5,2,1,11,3,2,1,2,1985,1,2,2009
515,3217,19,6,5,13,12,2,1,11,3,2,3,5,1994,4,2,2009
516,3218,19,6,5,13,12,2,1,11,3,2,3,5,1994,4,2,2009
517,2046,11,4,6,13,8,2,1,11,3,2,3,1,9999,3,2,2009
518,2047,11,4,6,13,8,2,1,11,3,2,3,1,9999,3,2,2009
519,4114,15,8,6,14,1,2,1,11,3,2,2,1,9999,3,2,2009
520,4607,15,8,6,14,1,2,1,11,3,2,2,1,9999,3,2,2009
521,457,25,1,7,14,15,2,1,11,3,2,3,4,1991,2,2,2009
522,181,11,1,7,14,13,2,1,11,3,2,3,3,1998,1,2,2009
523,6486,17,12,4,14,14,2,1,11,3,2,5,2,9999,3,2,2009
524,2054,11,4,6,15,14,2,1,11,3,2,3,10,9999,3,2,2009
525,761,8,2,7,15,10,2,1,11,3,2,3,99,9999,3,2,2009
526,3595,14,7,2,15,1,1,1,11,3,2,9,4,9999,1,2,2009
527,3017,11,6,4,17,20,2,1,11,3,2,3,99,9999,3,2,2009
528,2558,9,5,6,17,14,2,1,11,3,2,5,6,9999,3,2,2009
529,3211,19,6,5,17,12,2,1,11,3,2,9,4,9999,2,2,2009
530,1190,1,3,7,18,9,1,1,11,3,2,2,2,1997,2,2,2009
531,2832,27,5,3,18,14,2,1,11,3,2,3,99,9999,3,2,2009
532,5352,4,10,7,18,6,2,1,11,3,2,3,1,1987,1,2,2009
533,3818,29,7,3,18,12,2,1,11,3,2,4,1,9999,1,2,2009
534,1647,25,3,3,18,5,2,1,11,3,2,4,8,9999,1,2,2009
535,6417,15,12,2,19,8,2,1,11,3,2,7,3,9999,3,2,2009
536,5392,7,10,3,21,20,2,1,11,3,2,3,2,9999,2,2,2009
537,5394,7,10,3,21,20,2,1,11,3,2,3,2,9999,2,2,2009
538,2446,3,5,7,22,10,1,1,11,3,2,5,99,9999,1,2,2009
539,1256,3,3,2,22,17,2,1,11,3,2,7,2,9999,3,2,2009
540,6152,29,11,7,1,9,2,2,11,3,2,3,2,9999,4,2,2009
541,223,13,1,2,2,8,2,2,11,3,2,5,2,9999,3,2,2009
542,1871,7,4,2,7,18,2,2,11,3,2,1,6,9999,1,2,2009
543,1947,10,4,5,8,7,2,2,11,3,2,3,2,9999,3,2,2009
544,6767,31,12,4,8,20,2,2,11,3,2,3,99,9999,3,2,2009
545,1329,8,3,7,8,22,1,2,11,3,2,7,9,9999,4,2,2009
546,251,13,1,2,8,21,2,2,11,3,2,9,99,9999,3,2,2009
547,219,13,1,2,8,21,2,2,11,3,2,12,7,9999,3,2,2009
548,1421,13,3,5,11,14,2,2,11,3,2,7,6,9999,3,2,2009
549,358,18,1,7,12,3,2,2,11,3,2,3,2,1986,3,2,2009
550,369,18,1,7,12,3,2,2,11,3,2,3,2,1986,3,2,2009
551,575,1,2,7,12,6,2,2,11,3,2,3,99,9999,3,2,2009
552,4893,4,9,5,13,17,2,2,11,3,2,2,5,9999,2,2,2009
553,4896,4,9,5,13,17,2,2,11,3,2,2,5,9999,2,2,2009
554,6482,17,12,4,14,1,2,2,11,3,2,7,2,9999,1,2,2009
555,6665,26,12,6,15,17,2,2,11,3,2,1,99,9999,2,2,2009
556,5600,18,10,7,15,20,2,2,11,3,2,3,1,9999,4,2,2009
557,4859,2,9,3,16,1,1,2,11,3,2,1,4,1995,1,2,2009
558,798,10,2,2,18,7,2,2,11,3,2,3,1,9999,2,2,2009
559,1161,27,2,5,19,14,2,2,11,3,2,3,2,9999,1,2,2009
560,6392,15,12,2,19,8,2,2,11,3,2,7,3,9999,3,2,2009
561,6401,15,12,2,19,8,2,2,11,3,2,7,3,9999,3,2,2009
562,721,6,2,5,20,16,2,2,11,3,2,3,99,1984,1,2,2009
563,5286,30,9,3,20,16,2,2,11,3,2,9,2,2006,1,2,2009
564,718,6,2,5,20,7,2,2,11,3,2,9,4,1986,1,2,2009
565,5901,12,11,4,21,19,2,2,11,3,2,7,6,1988,1,2,2009
566,4797,27,8,4,0,1,1,1,12,3,2,3,99,9999,1,2,2009
567,2564,10,5,7,0,12,1,1,12,3,2,4,3,9999,1,2,2009
568,1464,15,3,7,0,1,1,1,12,3,2,12,7,1990,2,2,2009
569,1465,15,3,7,0,1,1,1,12,3,2,12,7,1990,2,2,2009
570,6263,8,12,2,6,15,2,1,12,3,2,4,2,2004,1,2,2009
571,1965,11,4,6,6,22,2,1,12,3,2,7,1,9999,3,2,2009
572,1966,11,4,6,6,22,2,1,12,3,2,7,1,9999,3,2,2009
573,482,26,1,1,7,8,2,1,12,3,2,3,6,9999,1,2,2009
574,4826,30,8,7,8,5,2,1,12,3,2,1,14,1987,4,2,2009
575,6766,31,12,4,8,20,2,1,12,3,2,3,99,9999,3,2,2009
576,4151,17,8,1,8,4,2,1,12,3,2,9,4,1997,1,2,2009
577,4644,17,8,1,8,4,2,1,12,3,2,9,4,1997,1,2,2009
578,3740,25,7,6,10,1,2,1,12,3,2,2,6,1994,1,2,2009
579,4714,22,8,6,10,15,2,1,12,3,2,3,2,1985,4,2,2009
580,331,17,1,6,10,6,2,1,12,3,2,3,10,1983,1,2,2009
581,6175,1,12,2,10,18,2,1,12,3,2,4,5,9999,1,2,2009
582,984,21,2,6,10,10,1,1,12,3,2,10,1,2005,3,2,2009
583,176,11,1,7,10,11,2,1,12,3,2,99,99,9999,2,2,2009
584,1296,7,3,6,12,12,2,1,12,3,2,3,99,9999,3,2,2009
585,4891,4,9,5,13,17,2,1,12,3,2,2,5,9999,2,2,2009
586,6241,6,12,7,13,13,2,1,12,3,2,3,4,1992,3,2,2009
587,5036,15,9,2,14,10,1,1,12,3,2,99,1,2009,1,2,2009
588,2949,5,6,5,15,17,2,1,12,3,2,3,6,2007,3,2,2009
589,1569,19,3,4,15,17,2,1,12,3,2,4,5,9999,1,2,2009
590,3549,11,7,6,15,9,2,1,12,3,2,4,99,9999,1,2,2009
591,670,4,2,3,16,18,2,1,12,3,2,1,99,9999,2,2,2009
592,3453,5,7,7,16,9,2,1,12,3,2,1,2,1991,1,2,2009
593,5056,16,9,3,16,14,2,1,12,3,2,3,2,9999,3,2,2009
594,19,1,1,4,16,5,2,1,12,3,2,3,2,2008,2,2,2009
595,2786,24,5,7,16,12,2,1,12,3,2,9,2,2000,1,2,2009
596,5463,12,10,1,16,10,2,1,12,3,2,12,7,1988,3,2,2009
597,2348,26,4,7,17,16,2,1,12,3,2,3,1,9999,1,2,2009
598,6074,25,11,3,17,7,2,1,12,3,2,3,2,9999,1,2,2009
599,2040,11,4,6,17,8,2,1,12,3,2,3,8,1973,1,2,2009
600,2538,8,5,5,18,9,2,1,12,3,2,3,10,9999,3,2,2009
601,912,16,2,1,18,6,2,1,12,3,2,3,2,1994,1,2,2009
602,3816,29,7,3,18,12,2,1,12,3,2,4,1,9999,1,2,2009
603,70,2,1,5,19,4,2,1,12,3,2,3,99,9999,1,2,2009
604,6406,15,12,2,19,8,2,1,12,3,2,7,3,9999,3,2,2009
605,6422,15,12,2,19,8,2,1,12,3,2,7,3,9999,3,2,2009
606,2064,11,4,6,21,1,1,1,12,3,2,1,2,9999,1,2,2009
607,4999,12,9,6,21,8,2,1,12,3,2,2,4,9999,4,2,2009
608,3895,2,8,7,21,1,1,1,12,3,2,14,1,2006,3,2,2009
609,4252,2,8,7,21,1,1,1,12,3,2,14,1,2006,3,2,2009
610,4388,2,8,7,21,1,1,1,12,3,2,14,1,2006,3,2,2009
611,2771,23,5,6,22,18,2,1,12,3,2,3,1,9999,3,2,2009
612,6658,26,12,6,22,5,2,1,12,3,2,3,5,9999,1,2,2009
613,3440,5,7,7,0,1,1,2,12,3,2,9,11,2008,1,2,2009
614,1617,23,3,1,6,1,1,2,12,3,2,1,11,2000,1,2,2009
615,1995,11,4,6,6,22,2,2,12,3,2,7,1,9999,3,2,2009
616,1997,11,4,6,6,22,2,2,12,3,2,7,1,9999,3,2,2009
617,113,6,1,2,7,6,2,2,12,3,2,3,1,1990,4,2,2009
618,2908,3,6,3,7,1,1,2,12,3,2,7,99,9999,1,2,2009
619,392,21,1,3,8,10,1,2,12,3,2,9,2,2006,1,2,2009
620,4743,24,8,1,9,21,2,2,12,3,2,3,4,1997,3,2,2009
621,4744,24,8,1,9,21,2,2,12,3,2,3,4,1997,3,2,2009
622,3739,25,7,6,10,1,2,2,12,3,2,2,6,1994,1,2,2009
623,4696,20,8,4,10,1,1,2,12,3,2,9,4,9999,1,2,2009
624,4097,14,8,5,11,13,1,2,12,3,2,4,9,9999,1,2,2009
625,4590,14,8,5,11,13,1,2,12,3,2,4,9,9999,1,2,2009
626,2667,17,5,7,12,16,2,2,12,3,2,3,99,1980,4,2,2009
627,2668,17,5,7,12,16,2,2,12,3,2,3,99,1980,4,2,2009
628,359,18,1,7,12,3,2,2,12,3,2,3,2,1986,3,2,2009
629,3710,22,7,3,13,9,2,2,12,3,2,1,3,1997,1,2,2009
630,4735,23,8,7,13,4,2,2,12,3,2,3,6,1978,3,2,2009
631,1041,22,2,7,13,16,2,2,12,3,2,5,7,1992,3,2,2009
632,1061,22,2,7,14,9,1,2,12,3,2,3,5,9999,2,2,2009
633,6471,17,12,4,14,1,2,2,12,3,2,7,2,9999,1,2,2009
634,5546,17,10,6,16,9,2,2,12,3,2,3,1,1997,3,2,2009
635,1611,22,3,7,16,12,2,2,12,3,2,3,9,1987,3,2,2009
636,6739,28,12,1,16,1,2,2,12,3,2,7,7,9999,3,2,2009
637,2283,23,4,4,17,14,2,2,12,3,2,3,99,9999,2,2,2009
638,2039,11,4,6,17,8,2,2,12,3,2,3,8,1973,1,2,2009
639,1222,2,3,1,17,9,1,2,12,3,2,4,5,2005,2,2,2009
640,885,14,2,6,18,19,2,2,12,3,2,3,5,1991,1,2,2009
641,5337,3,10,6,20,1,1,2,12,3,2,2,4,9999,1,2,2009
642,2707,18,5,1,20,9,1,2,12,3,2,10,1,9999,1,2,2009
643,152,10,1,6,22,11,2,2,12,3,2,1,3,9999,2,2,2009
644,154,10,1,6,22,11,2,2,12,3,2,1,3,9999,2,2,2009
645,1235,2,3,1,0,2,2,1,13,3,2,1,2,9999,2,2,2009
646,1941,10,4,5,0,12,2,1,13,3,2,3,1,9999,4,2,2009
647,959,19,2,4,0,14,2,1,13,3,2,3,5,1987,3,2,2009
648,960,19,2,4,0,14,2,1,13,3,2,3,5,1987,3,2,2009
649,2563,10,5,7,0,12,1,1,13,3,2,4,3,9999,1,2,2009
650,3696,21,7,2,3,5,2,1,13,3,2,2,4,9999,4,2,2009
651,5692,25,10,7,4,2,2,1,13,3,2,3,1,9999,2,2,2009
652,6497,18,12,5,4,1,2,1,13,3,2,3,1,9999,2,2,2009
653,1844,6,4,1,6,7,2,1,13,3,2,3,10,9999,3,2,2009
654,3358,30,6,2,7,1,1,1,13,3,2,1,2,1992,1,2,2009
655,3530,10,7,5,8,14,2,1,13,3,2,3,6,1975,3,2,2009
656,3531,10,7,5,8,14,2,1,13,3,2,3,6,1975,3,2,2009
657,5883,8,11,7,9,14,2,1,13,3,2,3,2,9999,4,2,2009
658,4746,24,8,1,9,21,2,1,13,3,2,3,4,1997,3,2,2009
659,4747,24,8,1,9,21,2,1,13,3,2,3,4,1997,3,2,2009
660,2888,31,5,7,9,17,2,1,13,3,2,4,3,2004,1,2,2009
661,329,17,1,6,10,6,2,1,13,3,2,3,10,1983,1,2,2009
662,6174,1,12,2,10,18,2,1,13,3,2,4,5,9999,1,2,2009
663,5852,6,11,5,11,14,2,1,13,3,2,3,2,9999,3,2,2009
664,5103,19,9,6,11,17,2,1,13,3,2,3,2,1984,1,2,2009
665,3176,17,6,3,12,3,2,1,13,3,2,3,4,9999,3,2,2009
666,3216,19,6,5,13,12,2,1,13,3,2,3,5,1994,4,2,2009
667,6487,17,12,4,14,14,2,1,13,3,2,5,2,9999,3,2,2009
668,6492,17,12,4,14,14,2,1,13,3,2,5,2,9999,3,2,2009
669,6524,19,12,6,14,1,2,1,13,3,2,7,2,1983,4,2,2009
670,6525,19,12,6,14,1,2,1,13,3,2,7,2,1983,4,2,2009
671,1865,7,4,2,15,10,2,1,13,3,2,1,1,9999,2,2,2009
672,894,15,2,7,15,11,2,1,13,3,2,1,8,1993,1,2,2009
673,2055,11,4,6,15,14,2,1,13,3,2,3,10,9999,3,2,2009
674,1392,12,3,4,15,12,2,1,13,3,2,3,9,1990,1,2,2009
675,39,1,1,4,16,11,2,1,13,3,2,3,1,1986,3,2,2009
676,3687,20,7,1,16,14,2,1,13,3,2,3,4,1995,3,2,2009
677,2795,24,5,7,16,12,2,1,13,3,2,9,2,2000,1,2,2009
678,1539,17,3,2,17,10,2,1,13,3,2,3,5,9999,3,2,2009
679,1201,1,3,7,17,3,2,1,13,3,2,3,1,1984,1,2,2009
680,2344,26,4,7,17,16,2,1,13,3,2,3,1,9999,1,2,2009
681,4056,10,8,1,18,7,2,1,13,3,2,9,4,9999,1,2,2009
682,4549,10,8,1,18,7,2,1,13,3,2,9,4,9999,1,2,2009
683,5205,26,9,6,19,19,2,1,13,3,2,1,2,1999,1,2,2009
684,1399,12,3,4,19,1,1,1,13,3,2,1,4,9999,1,2,2009
685,6776,31,12,4,19,11,2,1,13,3,2,1,7,9999,1,2,2009
686,4946,8,9,2,19,9,2,1,13,3,2,2,6,1997,1,2,2009
687,3311,24,6,4,19,5,2,1,13,3,2,3,4,9999,1,2,2009
688,1241,3,3,2,19,1,1,1,13,3,2,4,3,9999,1,2,2009
689,6353,14,12,1,19,4,2,1,13,3,2,4,99,9999,1,2,2009
690,882,14,2,6,19,17,2,1,13,3,2,10,5,9999,1,2,2009
691,6220,5,12,6,20,3,2,1,13,3,2,3,4,1994,1,2,2009
692,503,28,1,3,20,1,1,1,13,3,2,12,1,1990,2,2,2009
693,2447,3,5,7,22,10,1,1,13,3,2,5,99,9999,1,2,2009
694,3236,20,6,6,22,4,2,1,13,3,2,7,2,9999,1,2,2009
695,4904,5,9,6,0,15,2,2,13,3,2,4,3,2007,1,2,2009
696,175,11,1,7,2,10,2,2,13,3,2,1,4,9999,3,2,2009
697,3261,21,6,7,3,10,2,2,13,3,2,1,9,1995,3,2,2009
698,2307,26,4,7,6,1,2,2,13,3,2,2,5,9999,3,2,2009
699,1845,6,4,1,6,7,2,2,13,3,2,3,10,9999,3,2,2009
700,1998,11,4,6,6,22,2,2,13,3,2,7,1,9999,3,2,2009
701,1870,7,4,2,7,18,2,2,13,3,2,1,6,9999,1,2,2009
702,1022,21,2,6,7,1,2,2,13,3,2,7,99,9999,1,2,2009
703,6098,26,11,4,7,14,2,2,13,3,2,12,99,1981,3,2,2009
704,6106,26,11,4,7,14,2,2,13,3,2,12,99,1981,3,2,2009
705,2459,3,5,7,8,13,1,2,13,3,2,3,4,1994,1,2,2009
706,2476,4,5,1,8,4,2,2,13,3,2,4,1,9999,1,2,2009
707,4159,17,8,1,8,4,2,2,13,3,2,9,4,1997,1,2,2009
708,4652,17,8,1,8,4,2,2,13,3,2,9,4,1997,1,2,2009
709,1715,28,3,6,10,17,2,2,13,3,2,3,99,9999,1,2,2009
710,2042,11,4,6,13,8,2,2,13,3,2,3,1,9999,3,2,2009
711,5780,1,11,7,13,5,2,2,13,3,2,3,5,1986,1,2,2009
712,1036,22,2,7,13,16,2,2,13,3,2,5,7,1992,3,2,2009
713,4115,15,8,6,14,1,2,2,13,3,2,2,1,9999,3,2,2009
