num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,g_hora,depto_ocu,mupio_ocu,areag_ocu,zona_ocu,sexo_pil,edad_pil,g_edad_2,mayor_menor,tipo_veh,color_veh,modelo_veh,causa_acc,marca_veh,estado_pil
336,6,2,3,17,3,20,2003,2,99,1,23,3,1,4,5,9999,1,42,1
337,6,2,3,0,1,11,1101,2,99,1,39,6,1,5,2,9999,1,15,1
338,6,2,3,19,4,9,901,1,11,1,33,5,1,2,3,2005,1,21,1
339,6,2,3,2,1,9,920,1,3,1,19,2,1,1,6,1998,2,46,2
340,6,2,3,20,4,18,1801,2,99,1,21,3,1,4,5,2012,1,42,1
341,7,2,4,2,1,1,101,1,13,1,31,5,1,2,4,9999,2,4,2
342,7,2,4,12,3,10,1010,2,99,1,22,3,1,4,1,2010,1,2,1
343,7,2,4,14,3,10,1014,2,99,1,62,11,1,1,11,2012,1,5,1
344,7,2,4,17,3,18,1804,2,99,1,60,11,1,4,4,9999,1,99,9
345,7,2,4,22,4,14,1406,2,99,1,27,4,1,7,99,9999,3,99,2
346,7,2,4,7,2,4,401,2,99,9,999,12,9,5,99,9999,1,99,9
347,8,2,5,8,2,1,101,1,1,1,28,4,1,10,2,2005,1,44,2
348,8,2,5,11,2,1,101,1,1,1,42,7,1,12,99,9999,1,22,1
349,8,2,5,2,1,1,102,2,99,1,26,4,1,3,6,9999,2,44,1
350,8,2,5,18,4,1,101,1,7,1,57,10,1,3,2,9999,2,99,2
351,8,2,5,23,4,1,116,2,99,1,23,3,1,9,3,2005,1,46,2
352,8,2,5,23,4,20,2001,1,2,1,27,4,1,1,4,9999,2,21,2
353,8,2,5,21,4,20,2011,2,99,1,32,5,1,2,3,9999,2,13,2
354,8,2,5,23,4,5,509,2,99,1,33,5,1,3,99,9999,1,99,2
355,8,2,5,10,2,5,501,2,99,1,43,7,1,3,4,1997,1,37,1
356,8,2,5,7,2,10,1020,2,99,1,36,6,1,4,1,9999,1,24,1
357,8,2,5,1,1,11,1101,1,1,2,29,4,1,1,99,9999,2,99,1
358,8,2,5,22,4,12,1203,2,99,9,999,12,9,12,99,9999,2,99,9
359,8,2,5,22,4,18,1801,2,99,1,35,6,1,12,7,1996,1,99,1
360,8,2,5,8,2,7,718,2,99,1,21,3,1,14,7,9999,1,2,1
361,9,2,6,9,2,1,101,1,8,1,17,2,2,3,6,1996,1,44,1
362,9,2,6,20,4,1,101,1,8,1,18,2,1,3,4,9999,2,44,9
363,9,2,6,2,1,1,101,1,17,1,52,9,1,1,9,1994,1,32,2
364,9,2,6,3,1,1,101,1,17,1,56,10,1,1,1,2004,1,46,2
365,9,2,6,18,4,1,101,1,5,1,30,5,1,10,2,2006,1,44,1
366,9,2,6,11,2,1,101,1,7,1,44,7,1,3,2,2005,1,37,9
367,9,2,6,6,2,19,1906,2,99,1,36,6,1,3,99,9999,1,34,1
368,9,2,6,15,3,19,1907,2,99,1,52,9,1,3,1,9999,1,44,1
369,9,2,6,7,2,11,1102,2,99,1,31,5,1,2,6,9999,1,44,1
370,9,2,6,19,4,11,1107,2,99,9,999,12,9,4,99,9999,1,99,9
371,9,2,6,11,2,12,1216,2,99,1,41,7,1,3,2,1984,1,44,1
372,9,2,6,23,4,16,1607,2,99,1,27,4,1,4,99,9999,2,99,2
373,10,2,7,0,1,1,101,1,9,1,29,4,1,12,1,1997,1,33,1
374,10,2,7,2,1,1,101,1,8,1,24,3,1,1,99,9999,2,99,1
375,10,2,7,1,1,1,101,1,1,1,24,3,1,4,1,9999,3,2,1
376,10,2,7,16,3,1,101,1,18,1,49,8,1,10,99,9999,2,99,1
377,10,2,7,3,1,1,101,1,17,1,15,2,2,1,99,9999,3,99,1
378,10,2,7,22,4,1,101,1,7,1,29,4,1,1,5,9999,2,44,1
379,10,2,7,16,3,1,115,1,5,1,17,2,2,1,99,9999,1,99,1
380,10,2,7,23,4,6,614,2,99,1,24,3,1,3,6,9999,2,99,2
381,10,2,7,20,4,10,1001,2,99,1,38,6,1,3,5,1981,1,23,1
382,10,2,7,4,1,10,1001,2,99,1,23,3,1,4,3,9999,3,21,1
383,10,2,7,22,4,16,1604,2,99,1,26,4,1,1,11,9999,1,44,2
384,10,2,7,5,1,14,1420,2,99,1,25,4,1,4,99,9999,3,99,1
385,10,2,7,18,4,17,1707,2,99,1,50,9,1,7,4,9999,1,33,1
386,10,2,7,16,3,4,403,2,99,1,29,4,1,4,5,2012,3,99,2
387,10,2,7,0,1,3,307,2,99,1,63,11,1,3,3,1988,1,37,1
388,11,2,1,13,3,1,101,1,2,1,28,4,1,6,5,1987,1,15,1
389,11,2,1,18,4,1,101,1,1,1,51,9,1,9,4,9999,1,44,1
390,11,2,1,18,4,1,101,2,18,1,29,4,1,4,5,2012,3,2,1
391,11,2,1,22,4,1,101,1,7,1,29,4,1,1,5,9999,2,44,1
392,11,2,1,11,2,1,101,1,7,1,999,12,1,3,5,9999,1,44,1
393,11,2,1,11,2,1,115,1,5,1,26,4,1,5,2,2011,1,30,1
394,11,2,1,10,2,1,108,1,2,2,26,4,1,1,4,2005,1,20,1
395,11,2,1,22,4,1,110,2,99,1,999,12,1,4,1,2011,3,2,9
396,11,2,1,12,3,22,2214,2,99,1,40,7,1,1,6,1997,1,44,9
397,11,2,1,1,1,19,1904,2,99,1,28,4,1,14,11,2009,1,2,2
398,11,2,1,2,1,19,1902,2,99,1,19,2,1,1,1,2005,1,32,9
399,11,2,1,11,2,12,1201,2,99,1,42,7,1,4,2,9999,1,21,9
400,11,2,1,18,4,13,1301,2,99,1,29,4,1,3,1,1998,1,44,2
401,11,2,1,17,3,13,1326,2,99,1,999,12,1,3,9,9999,1,99,1
402,11,2,1,14,3,16,1615,2,99,1,999,12,1,3,1,9999,4,44,1
403,11,2,1,23,4,18,1801,2,99,1,26,4,1,4,5,2012,1,99,1
404,12,2,2,20,4,1,101,1,6,1,22,3,1,1,99,9999,1,99,9
405,12,2,2,19,4,1,101,1,6,1,33,5,1,3,5,9999,1,44,1
406,12,2,2,13,3,1,101,1,12,1,37,6,1,3,4,9999,1,13,1
407,12,2,2,18,4,20,2011,1,4,1,41,7,1,3,1,1974,1,44,1
408,12,2,2,22,4,19,1901,2,99,1,34,5,1,3,2,9999,1,37,1
409,12,2,2,13,3,15,1501,2,99,2,28,4,1,4,4,9999,1,42,1
410,12,2,2,9,2,4,401,2,99,1,36,6,1,1,4,2001,1,32,1
411,13,2,3,6,2,1,101,1,1,1,66,11,1,1,1,1998,1,37,1
412,13,2,3,20,4,22,2202,2,99,1,37,6,1,9,2,9999,1,44,9
413,13,2,3,15,3,20,2001,1,1,1,35,6,1,1,4,9999,1,34,9
414,13,2,3,9,2,19,1903,2,99,1,38,6,1,6,2,2005,1,15,1
415,13,2,3,18,4,5,504,2,99,1,47,8,1,3,9,9999,2,44,1
416,13,2,3,15,3,12,1201,1,2,1,41,7,1,3,1,9999,1,44,1
417,13,2,3,19,4,8,801,2,99,1,24,3,1,2,2,9999,1,30,1
418,13,2,3,18,4,4,406,2,99,1,23,3,1,5,2,9999,3,99,9
419,14,2,4,21,4,1,101,1,18,1,32,5,1,3,5,9999,1,13,9
420,14,2,4,17,3,1,101,1,12,1,44,7,1,11,2,2006,1,5,1
421,14,2,4,21,4,1,114,2,99,1,28,4,1,4,3,9999,2,2,9
422,14,2,4,5,1,22,2205,2,99,1,26,4,1,1,2,2002,2,34,2
423,14,2,4,6,2,5,501,2,99,9,999,12,9,99,99,9999,1,99,9
424,14,2,4,21,4,6,614,2,99,1,50,9,1,14,1,9999,1,2,1
425,14,2,4,5,1,9,917,2,99,1,26,4,1,1,9,9999,1,37,1
426,14,2,4,15,3,13,1301,2,99,1,61,11,1,3,3,1986,1,44,1
427,14,2,4,7,2,16,1601,2,99,9,999,12,9,9,2,9999,1,44,9
428,14,2,4,6,2,2,207,2,99,1,22,3,1,5,2,2003,1,34,1
429,14,2,4,8,2,17,1701,2,99,1,19,2,1,3,1,9999,1,44,9
430,14,2,4,19,4,7,719,2,99,1,24,3,1,3,11,9999,1,44,2
431,14,2,4,10,2,3,301,1,99,1,59,10,1,7,99,1999,1,99,1
432,15,2,5,2,1,1,101,1,9,9,999,12,9,99,99,9999,1,99,9
433,15,2,5,14,3,21,2105,2,99,1,60,11,1,9,1,2007,3,44,1
434,15,2,5,21,4,11,1101,1,4,1,32,5,1,4,99,9999,3,99,1
435,15,2,5,18,4,9,901,1,3,1,41,7,1,1,4,1993,1,44,9
436,15,2,5,19,4,13,1323,2,99,1,25,4,1,9,2,2009,1,44,2
437,15,2,5,20,4,15,1508,2,99,1,37,6,1,3,6,9999,3,44,1
438,15,2,5,1,1,4,401,2,99,1,29,4,1,6,99,9999,1,99,1
439,15,2,5,17,3,13,1323,2,99,1,25,4,1,1,2,2007,1,34,1
440,16,2,6,20,4,1,101,2,1,1,21,3,1,1,99,9999,1,37,1
441,16,2,6,1,1,1,101,2,10,9,999,12,9,10,99,9999,1,99,9
442,16,2,6,22,4,1,101,2,12,9,999,12,9,99,99,9999,1,99,9
443,16,2,6,6,2,1,108,1,3,1,37,6,1,1,5,9999,1,21,2
444,16,2,6,14,3,1,115,1,8,1,16,2,2,3,8,1987,2,44,1
445,16,2,6,19,4,5,504,2,99,1,45,8,1,1,4,9999,1,32,2
446,16,2,6,13,3,6,602,2,99,1,26,4,1,4,3,9999,3,21,9
447,16,2,6,2,1,10,1020,2,99,1,31,5,1,6,1,1998,1,22,9
448,16,2,6,17,3,17,1711,2,99,9,999,12,9,1,99,1998,1,21,9
449,16,2,6,17,3,14,1416,2,99,1,39,6,1,3,3,1993,2,44,9
450,17,2,7,14,3,1,101,1,8,1,25,4,1,4,99,9999,2,42,1
451,17,2,7,7,2,1,101,1,18,9,999,12,9,10,2,9999,1,99,9
452,17,2,7,22,4,1,101,1,13,1,31,5,1,10,2,2008,1,20,2
453,17,2,7,22,4,1,103,2,99,1,21,3,1,3,3,9999,3,37,2
454,17,2,7,2,1,1,101,1,7,1,30,5,1,1,9,2001,2,34,2
455,17,2,7,20,4,1,108,1,4,1,35,6,1,3,6,1987,1,44,2
456,17,2,7,18,4,20,2004,2,99,9,999,12,9,3,4,9999,3,44,9
457,17,2,7,2,1,5,506,2,99,1,44,7,1,3,1,1987,3,44,9
458,17,2,7,22,4,9,901,1,10,9,999,12,9,3,14,9999,1,37,9
459,17,2,7,16,3,12,1219,2,99,1,48,8,1,1,11,2005,1,37,2
460,17,2,7,23,4,17,1712,2,99,1,32,5,1,4,1,2012,3,2,9
461,17,2,7,12,3,3,301,2,99,1,35,6,1,3,14,1987,1,99,9
462,18,2,1,23,4,1,101,1,18,1,29,4,1,11,2,2011,2,5,2
463,18,2,1,21,4,1,101,1,12,1,999,12,1,2,3,1997,1,42,2
464,18,2,1,21,4,1,101,1,12,1,73,11,1,3,6,9999,1,37,1
465,18,2,1,19,4,22,2212,1,12,1,25,4,1,4,99,2010,1,99,1
466,18,2,1,10,2,5,501,2,99,1,34,5,1,3,5,9999,1,44,1
467,18,2,1,20,4,13,1301,1,5,1,29,4,1,1,5,1992,1,32,2
468,18,2,1,15,3,16,1601,1,11,1,25,4,1,3,5,2002,2,13,1
469,18,2,1,0,1,18,1805,2,99,1,29,4,1,5,2,9999,1,13,1
470,18,2,1,21,4,17,1703,2,99,1,27,4,1,1,5,2004,1,37,1
471,18,2,1,14,3,17,1712,2,99,1,33,5,1,1,4,2009,1,32,1
472,19,2,2,12,3,1,103,2,99,1,37,6,1,4,99,9999,3,99,9
473,19,2,2,16,3,21,2103,2,99,1,46,8,1,3,9,9999,3,44,1
474,19,2,2,19,4,12,1216,2,99,1,20,3,1,5,2,9999,1,33,1
475,19,2,2,21,4,17,1708,2,99,1,43,7,1,3,5,9999,2,44,1
476,19,2,2,18,4,7,709,2,99,1,42,7,1,12,99,9999,2,99,9
477,20,2,3,8,2,1,113,2,99,1,999,12,1,3,99,9999,2,99,9
478,20,2,3,14,3,1,107,2,99,1,23,3,1,1,6,9999,1,21,2
479,20,2,3,17,3,22,2203,2,99,1,39,6,1,3,2,1993,1,44,2
480,20,2,3,11,2,5,505,2,99,1,25,4,1,6,2,1999,1,15,1
481,20,2,3,0,1,10,1001,2,2,2,37,6,1,4,99,9999,2,99,1
482,20,2,3,17,3,2,201,2,99,1,31,5,1,1,4,2012,1,30,1
483,20,2,3,3,1,18,1801,2,99,1,50,9,1,3,3,9999,1,5,2
484,20,2,3,21,4,18,1801,2,99,1,29,4,1,1,1,9999,2,44,9
485,20,2,3,20,4,18,1802,2,99,1,31,5,1,4,1,9999,1,37,9
486,20,2,3,0,1,1,101,2,10,1,25,4,1,1,5,9999,1,99,9
487,20,2,3,8,2,1,101,2,9,1,30,5,1,4,99,9999,1,99,9
488,21,2,4,9,2,1,101,1,1,1,29,4,1,1,2,2011,1,30,1
489,21,2,4,19,4,1,102,2,99,1,25,4,1,4,1,9999,2,37,1
490,21,2,4,16,3,1,101,1,7,1,32,5,1,12,99,1993,2,33,1
491,21,2,4,7,2,20,2001,2,99,1,59,10,1,5,6,9999,2,13,1
492,21,2,4,20,4,20,2001,2,99,1,999,12,1,3,99,9999,1,99,9
493,21,2,4,20,4,5,511,2,99,1,35,6,1,3,1,1990,1,44,2
494,21,2,4,20,4,5,501,1,99,1,45,8,1,3,9,2007,1,44,2
495,21,2,4,16,3,10,1002,2,99,1,32,5,1,4,99,9999,2,46,1
496,21,2,4,10,2,16,1603,2,99,1,20,3,1,14,1,9999,2,2,1
497,21,2,4,10,2,18,1804,2,99,1,57,10,1,6,3,1998,1,47,1
498,21,2,4,4,1,1,113,2,99,1,29,4,1,6,1,1993,3,22,9
499,22,2,5,7,2,1,113,2,99,1,45,8,1,2,5,2011,1,10,2
500,22,2,5,5,1,1,101,1,1,1,999,12,1,3,5,9999,1,44,1
501,22,2,5,11,2,1,101,1,7,1,37,6,1,3,6,1999,1,44,1
502,22,2,5,3,1,1,101,1,7,1,32,5,1,4,3,2011,1,42,9
503,22,2,5,11,2,1,117,1,7,1,18,2,1,4,5,9999,1,99,9
504,22,2,5,17,3,1,101,1,16,1,23,3,1,2,4,2010,2,1,2
505,22,2,5,20,4,1,108,1,3,1,34,5,1,2,6,2000,1,30,1
506,22,2,5,14,3,1,101,1,1,1,27,4,1,1,10,1979,1,39,1
507,22,2,5,22,4,1,101,1,1,1,37,6,1,1,1,1984,1,37,1
508,22,2,5,22,4,5,501,1,1,1,29,4,1,4,1,2002,1,24,2
509,22,2,5,8,2,5,512,2,99,1,42,7,1,3,1,9999,1,37,1
510,22,2,5,18,4,10,1002,2,99,1,38,6,1,3,9,9999,1,44,2
511,22,2,5,9,2,12,1201,2,99,9,999,12,9,10,99,9999,2,99,9
512,22,2,5,22,4,2,208,2,99,1,999,12,1,4,99,9999,1,37,9
513,22,2,5,12,3,6,601,2,99,1,21,3,1,4,99,9999,2,99,9
514,23,2,6,20,4,5,501,2,99,1,37,6,1,3,4,1996,2,23,2
515,23,2,6,21,4,10,1001,2,99,1,25,4,1,1,1,9999,2,30,2
516,23,2,6,23,4,9,920,2,99,1,32,5,1,5,2,9999,1,33,2
517,23,2,6,19,4,12,1218,2,99,1,31,5,1,1,2,1995,1,44,2
518,23,2,6,17,3,12,1227,2,99,1,30,5,1,3,14,1974,2,9,2
519,23,2,6,7,2,15,1501,2,99,1,45,8,1,3,2,2009,1,44,1
520,23,2,6,21,4,1,101,1,18,1,38,6,1,10,2,9999,1,37,1
521,23,2,6,18,4,19,1901,1,99,1,29,4,1,3,2,9999,2,44,1
522,23,2,6,11,2,13,1301,1,3,1,44,7,1,2,7,1984,1,22,1
523,23,2,6,19,4,19,1902,2,99,1,999,12,1,99,99,9999,1,99,9
524,23,2,6,3,1,1,113,1,99,1,39,6,1,1,1,2005,2,12,1
525,23,2,6,11,2,1,117,1,99,1,32,5,1,4,1,9999,1,21,1
526,23,2,6,11,2,20,2004,2,99,2,17,2,2,4,4,9999,1,43,9
527,23,2,6,13,3,16,1601,2,99,9,999,12,9,99,99,9999,1,99,9
528,23,2,6,20,4,16,1601,2,99,9,999,12,9,99,99,9999,2,99,1
529,23,2,6,1,1,1,101,1,17,1,999,12,1,3,1,9999,2,44,1
530,24,2,7,23,4,1,101,1,1,2,27,4,1,1,4,2002,1,20,2
531,24,2,7,0,1,1,101,1,1,1,28,4,1,1,4,1999,2,32,2
532,24,2,7,3,1,1,101,1,1,2,27,4,1,1,14,1999,1,23,2
533,24,2,7,23,4,1,101,1,11,1,27,4,1,1,11,9999,1,32,2
534,24,2,7,4,1,1,117,1,99,1,29,4,1,1,6,1996,1,44,1
535,24,2,7,0,1,1,108,1,6,1,19,2,1,4,4,9999,1,42,2
536,24,2,7,17,3,1,101,1,7,1,26,4,1,1,5,1999,1,21,1
537,24,2,7,9,2,1,101,1,12,1,999,12,1,4,3,9999,2,42,9
538,24,2,7,21,4,5,509,2,99,1,48,8,1,2,4,9999,1,32,1
539,24,2,7,21,4,1,101,1,19,1,30,5,1,1,2,2001,1,99,2
540,24,2,7,20,4,20,2001,2,99,1,21,3,1,3,5,1990,1,23,2
541,24,2,7,15,3,20,2001,2,99,1,41,7,1,3,1,1987,2,44,1
542,24,2,7,9,2,6,606,2,99,1,27,4,1,1,6,1992,2,21,2
543,24,2,7,12,3,6,603,1,99,1,38,6,1,4,3,2007,1,99,2
544,24,2,7,10,2,8,806,2,99,1,54,9,1,3,2,9999,2,44,1
545,24,2,7,15,3,18,1801,2,99,1,26,4,1,11,2,2010,2,34,1
546,24,2,7,15,3,18,1801,2,99,1,999,12,1,3,2,9999,1,99,9
547,24,2,7,15,3,18,1801,2,99,1,22,3,1,4,99,9999,1,99,1
548,24,2,7,11,2,17,1705,2,99,1,20,3,1,5,2,9999,2,19,1
549,24,2,7,9,2,4,409,2,99,1,52,9,1,4,99,2009,2,99,1
550,24,2,7,23,4,11,1107,2,99,1,33,5,1,3,6,9999,1,99,1
551,24,2,7,22,4,1,101,2,18,1,35,6,1,1,9,1997,1,32,1
552,24,2,7,1,1,3,301,2,99,1,23,3,1,2,99,9999,2,99,2
553,24,2,7,5,1,5,501,2,99,1,19,2,1,4,99,9999,1,99,1
554,24,2,7,1,1,17,1701,2,99,1,22,3,1,4,99,9999,1,99,9
555,25,2,1,11,2,1,114,2,99,1,25,4,1,5,2,9999,1,22,9
556,25,2,1,10,2,22,2201,2,99,1,24,3,1,9,99,2009,3,44,9
557,25,2,1,13,3,20,2006,2,99,1,23,3,1,5,99,1995,3,23,1
558,25,2,1,2,1,5,511,2,99,1,27,4,1,10,2,9999,2,30,9
559,25,2,1,15,3,10,1001,2,99,1,29,4,1,3,99,1982,1,44,9
560,25,2,1,13,3,9,905,2,99,1,35,6,1,5,2,9999,3,18,1
561,25,2,1,9,2,9,909,2,99,9,999,12,9,5,2,9999,1,23,9
562,25,2,1,13,3,4,413,2,99,1,35,6,1,3,5,9999,1,44,1
563,26,2,2,5,1,18,1805,2,99,1,35,6,1,6,14,9999,1,15,1
564,26,2,2,18,4,1,101,1,11,2,38,6,1,2,99,9999,1,44,1
565,26,2,2,21,4,6,601,2,99,1,26,4,1,14,1,9999,1,99,1
566,26,2,2,15,3,2,203,2,99,1,44,7,1,9,2,9999,1,99,1
567,26,2,2,10,2,21,2105,2,99,1,29,4,1,9,99,9999,2,99,1
568,26,2,2,10,2,1,101,1,18,9,999,12,9,5,1,9999,1,13,9
569,26,2,2,19,4,1,101,1,18,1,19,2,1,4,1,9999,2,24,1
570,26,2,2,7,2,10,1001,2,99,9,999,12,9,3,11,9999,3,44,9
571,26,2,2,12,3,12,1201,2,99,1,30,5,1,3,3,9999,2,32,9
572,26,2,2,3,1,12,1201,2,99,9,999,12,9,3,99,9999,3,99,9
573,27,2,3,20,4,1,108,1,6,1,26,4,1,4,99,9999,3,42,1
574,27,2,3,16,3,15,1503,2,99,1,41,7,1,3,4,9999,3,44,2
575,27,2,3,1,1,20,2001,1,1,1,28,4,1,4,5,2008,3,24,2
576,28,2,4,2,1,1,101,1,1,1,37,6,1,10,2,1998,1,20,2
577,28,2,4,0,1,1,101,1,1,1,30,5,1,1,9,1987,1,21,1
578,28,2,4,9,2,1,101,1,16,1,31,5,1,1,1,1993,2,37,1
579,28,2,4,10,2,1,115,1,4,1,38,6,1,9,2,9999,1,34,1
580,28,2,4,17,3,12,1201,2,99,1,49,8,1,3,3,9999,3,44,1
581,28,2,4,9,2,16,1601,2,99,1,29,4,1,3,9,9999,1,44,1
582,28,2,4,23,4,16,1617,2,99,1,18,2,1,4,5,9999,3,2,1
583,28,2,4,19,4,2,203,2,99,1,21,3,1,4,99,9999,1,42,2
584,28,2,4,22,4,4,406,2,99,1,31,5,1,6,2,2007,1,29,1
585,1,3,5,21,4,1,101,1,9,1,40,7,1,4,1,2002,1,42,2
586,1,3,5,22,4,1,114,2,99,9,999,12,9,99,99,9999,1,99,9
587,1,3,5,19,4,22,2201,2,99,1,35,6,1,14,1,2009,1,2,2
588,1,3,5,23,4,22,2201,2,99,1,25,4,1,1,2,9999,1,44,1
589,1,3,5,22,4,19,1905,2,99,1,28,4,1,4,5,9999,1,24,1
590,1,3,5,17,3,6,601,2,99,1,39,6,1,3,2,9999,2,37,2
591,1,3,5,22,4,12,1222,1,1,1,39,6,1,3,9,1998,1,5,2
592,1,3,5,19,4,2,207,1,2,1,55,10,1,2,5,1983,1,44,2
593,1,3,5,3,1,17,1701,2,99,1,27,4,1,1,10,1996,2,5,2
594,1,3,5,7,2,4,401,2,99,1,24,3,1,5,2,2007,1,34,1
595,2,3,6,10,2,1,101,1,1,1,34,5,1,12,1,1998,1,33,1
596,2,3,6,13,3,1,101,1,1,1,31,5,1,3,99,9999,1,99,1
597,2,3,6,23,4,1,113,1,13,1,30,5,1,3,5,1995,2,4,1
598,2,3,6,23,4,1,101,1,7,1,40,7,1,4,5,2010,2,99,1
599,2,3,6,0,1,1,115,1,2,1,26,4,1,4,99,9999,1,99,1
600,2,3,6,0,1,1,115,1,2,1,28,4,1,4,5,2009,1,99,1
601,2,3,6,19,4,1,115,1,1,2,35,6,1,1,1,9999,1,32,1
602,2,3,6,2,1,1,115,1,2,1,29,4,1,4,5,9999,1,2,1
603,2,3,6,22,4,19,1901,2,99,1,40,7,1,1,4,9999,1,33,1
604,2,3,6,21,4,19,1905,2,99,1,25,4,1,3,2,1997,1,32,1
605,2,3,6,11,2,5,501,2,99,1,48,8,1,99,99,9999,2,99,1
606,2,3,6,5,1,5,504,2,99,1,38,6,1,4,1,9999,1,42,1
607,2,3,6,16,3,5,510,2,99,1,33,5,1,1,4,2012,1,20,2
608,2,3,6,23,4,6,602,2,99,1,21,3,1,3,4,2001,1,44,2
609,2,3,6,19,4,10,1001,2,99,1,36,6,1,1,2,1992,1,44,1
610,2,3,6,5,1,10,1001,2,99,1,56,10,1,12,1,1998,1,99,1
611,2,3,6,7,2,18,1801,2,99,1,25,4,1,3,99,9999,2,99,1
612,2,3,6,9,2,18,1804,2,99,1,38,6,1,3,99,9999,2,99,1
613,2,3,6,12,3,17,1709,2,99,1,29,4,1,6,2,2006,1,15,1
614,2,3,6,19,4,17,1712,2,99,1,36,6,1,4,3,9999,1,42,1
615,2,3,6,6,2,7,701,2,99,1,63,11,1,5,2,2005,2,44,1
616,2,3,6,6,2,3,309,2,99,1,31,5,1,10,2,2008,2,44,2
617,3,3,7,8,2,1,101,1,1,1,23,3,1,1,4,2000,1,46,2
618,3,3,7,18,4,1,117,1,1,1,27,4,1,1,6,2003,1,47,1
619,3,3,7,16,3,22,2212,2,99,1,63,11,1,2,99,1987,1,44,1
620,3,3,7,16,3,5,501,2,99,1,32,5,1,1,4,1999,1,44,2
621,3,3,7,15,3,11,1102,2,99,1,48,8,1,4,1,2005,2,2,2
622,3,3,7,1,1,11,1109,2,99,1,42,7,1,5,7,1997,1,19,1
623,3,3,7,10,2,12,1215,1,4,1,56,10,1,3,4,1987,1,44,1
624,3,3,7,20,4,16,1617,2,99,1,53,9,1,3,9,9999,1,23,1
625,3,3,7,22,4,15,1504,2,99,1,33,5,1,2,6,9999,2,44,2
626,3,3,7,16,3,15,1507,2,99,1,36,6,1,3,9,1996,2,44,1
627,3,3,7,21,4,2,204,2,99,1,24,3,1,4,1,9999,2,21,2
628,3,3,7,3,1,17,1710,2,99,9,999,12,9,1,1,9999,1,34,9
629,3,3,7,16,3,14,1401,2,99,9,999,12,9,3,9,9999,1,44,9
630,3,3,7,17,3,14,1421,2,99,1,30,5,1,4,99,9999,2,99,2
631,3,3,7,17,3,3,311,2,99,1,28,4,1,3,99,9999,2,99,1
632,4,3,1,20,4,1,101,1,17,1,35,6,1,3,2,1993,1,44,2
633,4,3,1,16,3,1,108,1,2,9,999,12,9,12,99,9999,1,99,9
634,4,3,1,22,4,21,2107,2,99,1,21,3,1,4,5,9999,2,21,9
635,4,3,1,22,4,19,1901,2,99,1,32,5,1,4,1,9999,2,99,1
636,4,3,1,9,2,10,1001,2,99,1,70,11,1,4,99,9999,2,99,1
637,4,3,1,10,2,12,1202,2,99,1,23,3,1,3,11,9999,1,32,2
638,4,3,1,11,2,18,1801,2,99,1,62,11,1,3,2,2009,1,30,1
639,4,3,1,17,3,7,701,1,2,1,27,4,1,3,2,1985,1,44,2
640,5,3,2,18,4,1,101,1,3,1,53,9,1,1,2,1999,1,30,2
641,5,3,2,22,4,1,101,1,3,1,27,4,1,1,11,2000,1,32,1
642,5,3,2,10,2,1,101,1,6,1,40,7,1,5,2,9999,1,19,1
643,5,3,2,20,4,10,1004,2,99,1,33,5,1,9,3,2006,1,44,1
644,5,3,2,18,4,11,1108,2,99,1,47,8,1,3,4,1993,1,37,9
645,5,3,2,19,4,9,901,1,3,9,999,12,9,99,99,9999,1,99,9
646,5,3,2,17,3,18,1804,2,99,1,21,3,1,4,99,9999,2,99,9
647,5,3,2,16,3,3,301,2,99,1,27,4,1,4,1,9999,1,99,1
648,6,3,3,15,3,1,101,1,1,1,31,5,1,12,3,2010,1,99,1
649,6,3,3,17,3,1,101,1,9,9,999,12,9,99,99,9999,1,99,9
650,6,3,3,1,1,1,101,1,6,1,24,3,1,1,3,2003,1,32,1
651,6,3,3,17,3,1,101,1,6,1,53,9,1,11,2,1977,1,9,1
652,6,3,3,8,2,19,1901,2,99,1,28,4,1,5,2,2008,1,19,1
653,6,3,3,6,2,5,513,2,99,1,33,5,1,4,1,2012,2,21,1
654,6,3,3,19,4,10,1001,2,99,1,39,6,1,3,1,1987,1,44,1
655,6,3,3,16,3,9,901,2,99,1,22,3,1,3,9,9999,2,44,1
656,6,3,3,15,3,16,1601,2,99,9,999,12,9,5,2,9999,3,13,1
657,6,3,3,0,1,17,1711,2,99,1,31,5,1,1,6,9999,3,44,1
658,6,3,3,13,3,7,701,2,99,1,38,6,1,2,4,1997,1,44,1
659,6,3,3,7,2,3,301,2,99,2,28,4,1,1,1,9999,2,99,1
660,7,3,4,18,4,9,901,1,9,1,27,4,1,10,9,9999,1,44,2
661,7,3,4,17,3,5,510,2,99,1,31,5,1,5,7,9999,1,33,1
662,7,3,4,10,2,1,102,2,99,1,23,3,1,3,4,1984,1,34,1
663,7,3,4,5,1,1,108,1,8,1,26,4,1,4,1,2007,2,42,2
664,7,3,4,15,3,1,105,2,99,1,33,5,1,3,2,9999,2,44,1
665,7,3,4,23,4,3,313,2,99,1,30,5,1,4,5,9999,3,24,1
666,8,3,5,3,1,1,101,1,9,1,36,6,1,2,99,2001,1,46,2
667,8,3,5,22,4,1,102,1,15,1,25,4,1,4,7,2012,1,45,2
668,8,3,5,2,1,1,101,1,11,1,20,3,1,1,5,1994,1,44,9
669,8,3,5,21,4,1,101,1,7,1,34,5,1,1,9,2007,1,34,9
